213|ALIANCA FECHADURA TETRA|83014000|10.075.00|5405|60|0|01|1,65%|01|7,60%|
214|ALIANCA REGULADOR P/GAS 504/01 BT|84811000|01.046.00|5405|60|0|01|1,65%|01|7,60%|
211|ALIANCA REGULADOR P/GAS 505/01 BT|84811000|01.046.00|5405|60|0|01|1,65%|01|7,60%|
6508|ALLIANCE ALICATE NIVELADOR|82032010|08.008.00|5405|60|0|01|1,65%|01|7,60%|
6515|ALLIANCE CUNHA NIVELADORA C/100|82032010|08.008.00|5405|60|0|01|1,65%|01|7,60%|
6510|ALLIANCE ESPACADOR NIVELADOR 1.5 MM C/100|82032010|08.008.00|5405|60|0|01|1,65%|01|7,60%|
6514|ALLIANCE ESPACADOR NIVELADOR 1.5 MM C/250|82032010|08.008.00|5405|60|0|01|1,65%|01|7,60%|
6509|ALLIANCE ESPACADOR NIVELADOR 1MM C/100|82032010|08.008.00|5405|60|0|01|1,65%|01|7,60%|
6513|ALLIANCE ESPACADOR NIVELADOR 1MM C/250|82032010|08.008.00|5405|60|0|01|1,65%|01|7,60%|
6511|ALLIANCE ESPACADOR NIVELADOR 2MM C/100|82032010|08.008.00|5405|60|0|01|1,65%|01|7,60%|
6512|ALLIANCE ESPACADOR NIVELADOR 2MM C/250|82032010|08.008.00|5405|60|0|01|1,65%|01|7,60%|
7209|ALLIANCE GABINETE 60 BRANCA 3189|94038900||5405|60|0|01|1,65%|01|7,60%|
6661|ALLIANCE GABINETE 60 BRANCA 7009W|94038900||5405|60|0|01|1,65%|01|7,60%|
6662|ALLIANCE GABINETE 60 BRANCA JC-226|94038900||5405|60|0|01|1,65%|01|7,60%|
7594|ALLIANCE GABINETE 60 PRATA 3189|94038900||5405|60|0|01|1,65%|01|7,60%|
7212|ALLIANCE GABINETE 60 PRETA 3189|94038900||5405|60|0|01|1,65%|01|7,60%|
6664|ALLIANCE GABINETE 60 PRETA 7009B|94038900||5405|60|0|01|1,65%|01|7,60%|
