Codigo|Produtos|Codigo.Fiscal Regime Simples|Codigo.Fiscal Regime Normal|NCM|CST ICMS|CST PIS/ COFINS NA ENTRADA|CST PIS/ COFINS NA SAÍDA|CFOP
4346|PARAF 1/4X2 CPL ZINC|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4347|PARAF 1/4X2 CPL ZINC|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4348|PARAF 55X90 GALV MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4349|PARAF DU 232 ZINCADO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4350|PARAF DU 279 VB 35/36|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4351|PARAF DU 648 ZINCADO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4352|PARAF DUP RASTEX|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4353|PARAF RAPID 8X12 DU 277A|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4354|PARAF SOBERBAO 50 ZINC|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4355|PARAF UNIAO 29/36 MARROM|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4356|PARAF UNIAO 29/36 CEREJEIRA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4357|PARAF UNIAO 29/36 PRETO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4358|PARAF UNIAO 29/36 MARFIM|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4359|PARAF UNIAO 34/41|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4360|PARAF UNIAO 34/41 CEREJEIRA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4361|PARAF UNIAO 34/41 MARFIM|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4362|PARAF UNIAO 49/56|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4363|PARAF UNIAO 49/56 MARROM|||7318.12.00|60|50|01|5405
4364|PARAF UNIAO 49/56|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4365|PARAF UNIAO 49/56 MARFIM|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4366|PARAF UNIAO Z-A 27/33|||7318.12.00|60|50|01|5405
4367|PARAF UNIAO Z-A 33/40|||7318.12.00|60|50|01|5405
4368|PARAF UNIAO Z-A 53/59|||7318.12.00|60|50|01|5405
4369|PARAF UNIAO 29/36|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4370|PARAF FRANCES GALV 3/8X8|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4372|PARAF FRANCES GALV 1/4X3 P/MOVEIS TAMPIN|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4373|PARAF FRANCES GALV 1/4X4 P/MOVEIS TAMPN|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4374|PARAF FRANCES GALV 3/8X2|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4376|PARAF FRANCES GALV 3/8X3|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4378|PARAF FRANCES GALV 3/8X4|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4380|PARAF FRANCES GALV 3/8X5|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4382|PARAF FRANCES GALV 3/8X6|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4384|PARAF FRANCES GALV 3/8X7|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4387|PARAF FRANCES GALV 5/16X110 P/CAMA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4389|PARAF FRANCES GALV 5/16X2|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4391|PARAF FRANCES GALV 5/16X2 1/2 FRANCE|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4393|PARAF FRANCES GALV 1/4X2 1/2 C/PORCA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4394|PARAF FRANCES GALV 1/4X2 C/PORCA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4399|PARAF PORTAO 1/4X2 BICROMATIZADO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4400|PARAF FRANCES 5/16X3|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4401|PARAF PORTAO 1/4X2 1/2 BICROMATIZADO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4403|PARAF PORTAO 5/16X110 KIT TELHA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4404|PARAF FRANCES ZINCADO 3/8 C/PORCA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4405|PARAF PORTAO ARRUELA 1/4 BICROMATIZAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4407|PARAF PORTAO ARRUELA 3/8 BICROMATIZAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4408|PARAF PORTAO ARRUELA LISA 1/4 ZINCADA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4409|PARAF PORTAO ARRUELA 5/16 BICROMATIZA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4410|PARAF PORTAO ARRUELA LISA POLIDO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4411|PARAF PORTAO ARRUELA 3/8 LISA|73181500.5405.0500.0000|73181500.5405.0060.0000|7318.12.00|60|50|01|5405
4412|PARAF DU 644 ZINCADO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4413|PARAF 25X12 ZINCADO PRETO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4415|PARAF 25X12 POLIDO MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4417|PARAF 25X12 GALV MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4419|PARAF 35X13 PHILLIPS GALV|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4421|PARAF 35X13 GALV CAB PANELA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4423|PARAF 35X16 LATONADO MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4425|PARAF 35X16 OXIDADO MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4427|PARAF 35X16 PHILLPS BICROMATIZADO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4429|PARAF 35X16 GALV CAB PANELA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4431|PARAF 35X16 GALV MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4434|PARAF 3X30 PHILLPS BICROMATIZADA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4436|PARAF 35X30 FLANGE|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4437|PARAF 38X22 LATONADO MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4439|PARAF 38X22 POLIDO MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4441|PARAF 38X22 GALV MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4443|PARAF 38X30 ZINCADO BRANCO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4447|PARAF 38X50 ZINCADO BRANCO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4448|PARAF MADEIRA POLIDO CAB CHATA 25X16|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4449|PARAF 39X25 P/PUXADOR MADEIRA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4452|PARAF 40X16 NIQUELADO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4454|PARAF 40X16 PHILLPS OVAL|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4456|PARAF 40X25 PHILLPS CHATA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4458|PARAF 40X25 PHILLPS FLANGE|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4459|PARAF 40X30 PHILLPS P/MDF|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4461|PARAF 40X35 PHILLPS P/MDF|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4463|PARAF 40X40 PHILLPS P/MDF|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4465|PARAF 40X45 PHILLPS P/MDF|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4468|PARAF 40X50 PHILLPS CHATA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4469|PARAF 40X50 PHILLPS P/MDF|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4472|PARAF 42X22 LOTONADO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4473|PARAF 42X25 LATONADO MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4475|PARAF 42X25 OXIDADO MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4477|PARAF 42X25 ZINCADO BRANCO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
41057601|PARAF 42X40 GALV MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4481|PARAF 48X65 GALV MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4483|PARAF 35X12 CAB/ CHATA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4486|PARAF 4X14 CABECA PANELA|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4488|PARAF 55X45 ZINCADO BRANCO|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4489|PARAF 55X65 GALV MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4491|PARAF 55X75 GALV MAD|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4493|PARAF 1/4X4 CPL ZINC|73181200.5405.0500.0000|73181200.5405.0060.0000|7318.12.00|60|50|01|5405
4494|PARAFINA 100GR|||2712.20.00|00|50|01|5102
4495|PARAFINA 1KG|||2712.20.00|00|50|01|5102
4496|PARAFINA 250GR|||2712.20.00|00|50|01|5102
4497|PARAFINA 500GR|||2712.20.00|00|50|01|5102
4498|PARAFUSADEIRA E FURADEIRA|||8467.29.92|60|50|01|5405
4499|PAREDEX VINIL ACRIL GELO LT|||3209.10.10|60|50|01|5405
4500|PAREDEX VINIL ACRIL PALHA LT|||3209.10.10|60|50|01|5405
L 251 BG|PASSA FIO BEGE|||3924.90.00|60|50|01|5405
L 251 CZ|PASSA FIO CINZA|||3924.90.00|60|50|01|5405
L 251 PT|PASSA FIO PRETO|||3924.90.00|60|50|01|5405
4506|MOLDURA JC 024|44140000.5102.0101.0000|44140000.5102.0000.2000|4414.00.00|00|50|01|5102
4507|MOLDURA JC 025|44140000.5102.0101.0000|44140000.5102.0000.2000|4414.00.00|00|50|01|5102
4508|MOLDURA JC 026|44140000.5102.0101.0000|44140000.5102.0000.2000|4414.00.00|00|50|01|5102
4509|MOLDURA JC 027|44140000.5102.0101.0000|44140000.5102.0000.2000|4414.00.00|00|50|01|5102
4510|MOLDURA JC 028|44140000.5102.0101.0000|44140000.5102.0000.2000|4414.00.00|00|50|01|5102
4511|PAU P/CABIDE R29|||DÚVIDA|NT|NT|NT|
4512|AGLOMERADO 25 CH 25MM 2,75X1,85|||4411.14.90|00|50|01|5102
4513|AGLOMERADO 28 CH 28MM 2,75X1,85|||4411.14.90|00|50|01|5102
4514|AGLOMERADO 30 CH 18MM 2,75X1,85|||4411.14.90|00|50|01|5102
4515|AGLOMERADO 40 CH 15MM 2,75X1,85|||4411.14.90|00|50|01|5102
4516|AGLOMERADO 50 CH 12MM 2,75X1,85|||4411.14.90|00|50|01|5102
L 002|PE DESLIZADOR PRETO|||DÚVIDA|NT|NT|NT|
L 002 L|PE DESLIZADOR CINZA|||DÚVIDA|NT|NT|NT|
4519|PE DESLIZADOR|||DÚVIDA|NT|NT|NT|
L 007 A|PE DESLIZADOR C/ANEL COL PRETO|||DÚVIDA|NT|NT|NT|
L 008 A|PE DESLIZADOR C/ANEL COL CINZA|||DÚVIDA|NT|NT|NT|
L 007 AD|PE DESLIZADOR C/ANEL DR PRETO|||DÚVIDA|NT|NT|NT|
4523|PE MESA 60MM CJ 1|||DÚVIDA|NT|NT|NT|
4524|PE MESA 60MM CJ 1|||DÚVIDA|NT|NT|NT|
4525|PE MESA 60MM CJ 1 ACO|||DÚVIDA|NT|NT|NT|
4526|PE MESA 60MM CJ 1 CROMO|||DÚVIDA|NT|NT|NT|
4527|PE MESA 60MM CJ 1 PRETO|||DÚVIDA|NT|NT|NT|
4528|PE MESA 60MM CJ 1 PRETO|||DÚVIDA|NT|NT|NT|
4529|PE REGULAVEL C/PLETO|||DÚVIDA|NT|NT|NT|
4530|PEDESLIZADOR C/ANEL DR|||DÚVIDA|NT|NT|NT|
4531|PENDURAL ZINCADO|||DÚVIDA|NT|NT|NT|
4533|PENTOX CUPIM AEROSOL 1/4|||3808.91.19|00|73|06|5102
4534|PENTOX SUPER INCOLOR 1 LT|||3808.91.19|00|73|06|5102
4535|PENTOX SUPER INCOLOR 18 LT|||3808.91.19|00|73|06|5102
4536|PENTOX SUPER INCOLOR GL|||3808.91.19|00|73|06|5102
4537|PERF MOLDURA 3500 MM|||4414.00.00|00|50|01|5102
4538|PERF TL 60 3000 MM|||DÚVIDA|NT|NT|NT|
4539|PERFIL GUIA STB 11 3000 AL|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4540|PERFIL GUIA STB 12 3000 MM|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4541|PERFIL GUIA STB 35 3500 MM|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4542|PERFIL GUIA STB 35 3500 MM|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4543|PERFIL GUIA STB 35 3500 MM|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4544|PERFIL GUIA TL 64 3000 ANO|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4545|PERFIL INF W77 3200 MM|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
72008|PERFIL P/CREMONA FERRO L.O 1.20|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4547|PERFIL PLAST SL55 4000MM|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4548|PERFIL PLAST SL55 3000MM MARROM|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4549|PERFIL PLAST SL55 4000MM|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4550|PERFIL PLAST SL55 4000MM CINZA|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4551|PERFIL PLAST SL55 4000MM MARROM|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4552|PERFIL PLAST SL55 4000MM PRETO|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4553|PERFIL SL56 3000MM|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4554|PERFIL TL64 3000MM ANOD|76042920.5405.0500.0000|76042920.5405.0060.0000|7604.29.20|00|50|01|5102
4555|PERFIL TOP LINE 65 3500MM|76042920.5405.0500.0000|76042920.5405.0060.0000|7604.29.20|00|50|01|5102
4556|PERFIL WL26/770/780|76042920.5102.0101.0000|76042920.5102.0000.2000|7604.29.20|00|50|01|5102
4558|PERNA 3 AP P/TELH OXI 1A|||DÚVIDA|NT|NT|NT|
4560|PERNA 3 BR P/TELH OXI 1A|||DÚVIDA|NT|NT|NT|
4561|MACARANDUBA PERNA AP 6X6|44079990.5405.0500.0000|44079990.5405.0060.0000|4407.99.90|00|50|01|5102
4562|MACARANDUBA PERNA BR 6X6|44079990.5102.0101.0000|44079990.5405.0060.0000|4407.99.90|00|50|01|5102
4563|PERNA 6 X 6 CEDRINHO AP|44186000.5405.0500.0000|44186000.5405.060.0000|4418.60.00|00|50|01|5102
4564|PERNA 6 X 6 CEDRINHO BR|44186000.5405.0500.0000|44186000.5405.060.0000|4418.60.00|00|50|01|5102
4565|PERNA PINUS 6X6 C/3.00 MTS BR|44186000.5405.0500.0000|44186000.5405.060.0000|4418.60.00|00|50|01|5102
4566|PEROBA MICA 4CM BR|||4407.99.20|00|50|01|5102
4567|PEROBA MICA 7CM BR|||4407.99.20|00|50|01|5102
62600|PINO GUIA PINO 90|||7318.15.00|60|50|01|5405
62500|PINO GUIA RETO|83022000.5405.0500.0000|83022000.5405.0060.0000|8302.42.00|00|50|01|5102
4575|PINO POSICIONADOR|||7318.15.00|60|50|01|5405
62008|PINO SEGURANCA L.O|||7318.15.00|60|50|01|5405
4577|PINTOF 1 LT|38140090.5405.0500.0000|38140090.5405.0060.0000|3814.00.90|00|50|01|5102
4578|PINTOF 5 LT|38140090.5405.0500.0000|38140090.5405.0060.0000|3814.00.90|00|50|01|5102
4580|PIVOT P/MOVEIS LATAO JG C/4 PCS 50MM|||8302.42.00|00|50|01|5102
4581|PIVOT P/MOVEIS LATAO JG C/4 PCS 60MM|||8302.42.00|00|50|01|5102
4582|PIVOT P/MOVEIS LATAO JG C/4 PCS 70MM|||8302.42.00|00|50|01|5102
6917|PLACA PLAST 1,25X3,00 AMARELO CLARO TX|39206299.5102.0101.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6907|PLACA PLAST 1,25X3,00 AREIA/MARFIM TX|39206299.5102.0101.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6915|PLACA PLAST 1,25X3,00 AZUL FRANCES TX|39206299.5102.0101.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6905 1|PLACA PLAST 1,25X3,00 AZUL NOITE TX|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6912|PLACA PLAST 1,25X3,00 AZUL REAL TX|39206299.5102.0101.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6918|PLACA PLAST 1,25X2,80 BRANCO BR|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6916|PLACA PLAST 1,25X3,00 BRANCO LACAN|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6920|PLACA PLAST 1,25X2,80 BRANCO TX|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6911|PLACA PLAST 1,25X3,00 CINZA CLARO TX|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6908|PLACA PLAST 1,25X3,00 CINZA COBALTO TX|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6914|PLACA PLAST 1,25X3,00 CINZA PLATINA TX|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6910|PLACA PLAST 1,25X3,00 OVO TX|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6909|PLACA PLAST 1,25X3,00 PRETO TX|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6904|PLACA PLAST 1,25X3,00 VERDE BANDEIRA TX|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6913|PLACA PLAST 1,25X3,00 VERDE CLARO TX|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
6906|PLACA PLAST 1,25X3,00 VERMELHO TX|39206299.5405.0500.0000|39206299.5102.0000.2000|3920.62.99|60|50|01|5405
4599|PLAFUNIER CEREJEIRA|||DÚVIDA|NT|NT|NT|
4600|PLAFUNIER MARFIM|||DÚVIDA|NT|NT|NT|
4601|PLAFUNIER MOGNO|||DÚVIDA|NT|NT|NT|
4602|PLAINA ELETRICA|||8467.29.99|60|50|01|5405
4603|PLAINA LOYAL N 3|||8205.30.00|60|50|01|5405
4604|PLAINA LOYAL N 4|||8205.30.00|60|50|01|5405
4605|PLAINA LOYAL N 5|||8205.30.00|60|50|01|5405
4606|POLISTEM 1 LT|||3209.10.20|60|50|01|5405
4607|POLISTEM GL|||3209.10.20|60|50|01|5405
1216-PZ|PONTEIRA|||DÚVIDA|NT|NT|NT|
4610|PORCA CILINDRICA 1/4 Z|||7318.16.00|60|50|01|5405
4611|PORTA SANFON BEGE 60 CM|||3925.20.00|60|50|01|5405
4612|PORTA SANFON BEGE 70 CM|||3925.20.00|60|50|01|5405
4613|PORTA SANFON BEGE 80 CM|||3925.20.00|60|50|01|5405
4614|PORTA SANFON BEGE 90 CM|||3925.20.00|60|50|01|5405
4615|PORTA SANFON BRANCO 60 CM|||3925.20.00|60|50|01|5405
4616|PORTA SANFON BRANCO 70 CM|||3925.20.00|60|50|01|5405
4617|PORTA SANFON BRANCO 80 CM|||3925.20.00|60|50|01|5405
4618|PORTA SANFON BRANCO 90 CM|||3925.20.00|60|50|01|5405
4619|PORTA SANFON CINZA 60 CM|||3925.20.00|60|50|01|5405
4620|PORTA SANFON CINZA 70 CM|||3925.20.00|60|50|01|5405
4621|PORTA SANFON CINZA 80 CM|||3925.20.00|60|50|01|5405
4622|PORTA SANFON CINZA 90 CM|||3925.20.00|60|50|01|5405
4623|PORTA SANFON MARRON 60 CM|||3925.20.00|60|50|01|5405
4624|PORTA SANFON MARRON 70 CM|||3925.20.00|60|50|01|5405
4625|PORTA SANFON MARRON 80 CM|||3925.20.00|60|50|01|5405
4626|PORTA SANFON MARRON 90 CM|||3925.20.00|60|50|01|5405
4627|PORTA LATAS DP TELESC. INOX 445X110MM RF-3804|94039090.5102.0101.0000|94039090.5102.0000.2000|9403.90.90|00|50|01|5102
4628|PORTA ANG/CANELA C/S PIN DE 1A 2,10X0,50|||DÚVIDA|NT|NT|NT|
4629|PORTA ANG/CANELA C/S PIN DE 1A 2,10X0,6|||DÚVIDA|NT|NT|NT|
4630|PORTA ANG/CANELA C/S PIN DE 1A 2,10X0,7|||DÚVIDA|NT|NT|NT|
4631|PORTA ANG/CANELA C/S PIN DE 1A 2,10X0,8|||DÚVIDA|NT|NT|NT|
4634|PORTA BALCAO IMP A/A C/F 1,50X2,10|||DÚVIDA|NT|NT|NT|
4635|PORTA BALCAO IMP A/A C/F 1,20X2,10|||DÚVIDA|NT|NT|NT|
4636|PORTA BALCAO RETA A/A C/F 1,20X2,10|||DÚVIDA|NT|NT|NT|
