03038319|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038321|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038322|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038329|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038400|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038910|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038920|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038931|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038932|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038933|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038941|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038942|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038943|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038944|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038945|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038946|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038951|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038952|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038953|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038954|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03038955|Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
