PERFIL PUXADOR COLEGATO BRONZE 15MM|4125B|UN|24.7700|62.5000|0.0100|0.0000|-6.0000
PORTA TAÇA MINI|2000000022079|UN|0.0100|4.5000|0.0100|0.0000|176.0000
CILINDRO PARA FECHADURA STAM|7899476955937|UN|8.3100|18.2000|17.4200|0.0000|-1.0000
CILINDRO PARA FECHADURA SOBRANO|7899476919571|UN|9.0900|18.2000|0.0100|0.0000|20.0000
ABRAÇADEIRA DE NYLON 3.5X200MM PRETA C/ 100 PÇS MEC-TRONIC|7898338090151|UN|6.3600|13.9000|14.6000|0.0000|3.0000
ABRAÇADEIRA DE NYLON 4.6X200MM BRANCA C/50 UNID. MEC-TRONIC|7899639230574|UN|4.8700|12.9000|4.3600|0.0000|7.0000
MAÇARICO REGULAVEL PLUS LOTUS|4456|UN|25.7300|56.3000|7.0200|0.0000|0.0000
GAS  PARA MAÇARICO LOTUS|7982505070753|UN|8.0100|24.0000|8.4000|0.0000|4.0000
LIMPA CONTATO SPRAY 300ML|7899674012760|UN|5.7900|12.0000|11.9000|0.0000|4.0000
LUVA PARA CONDUÍTE 25MMX3/4|6199|UN|0.5800|1.5000|1.1000|0.0000|39.0000
MANGUEIRA PARA CHUVEIRO METRO|161|UN|0.5800|3.0000|1.1600|0.0000|-42.0000
METRO PVC 2M|5581|UN|7.7000|16.7000|13.4800|0.0000|0.0000
ABRAÇADEIRA DE NYLON 3.6X300 UNID. LOTUS|36300U|UN|0.0600|0.3000|0.0100|0.0000|-46.0000
ABRAÇADEIRA DE NYLON 4.8X380MM PRETA C/ 100 UNID.|7898338090205|UN|8.8800|18.9000|0.0100|0.0000|6.0000
TORNEIRA METAL MOVEL PAREDE C-50 1/4 DE VOLTA 2064 CRISTAL|7899912700213|UN|32.2600|52.6500|48.3900|0.0000|0.0000
ZENNITH|3132|UN|7.9900|14.0000|15.9800|0.0000|-31.0000
REDUÇAO EXCENTRICA ESGOTO 100X75MM|656|UN|3.1900|6.9000|5.5400|0.0000|6.0000
GAVETA ARAMADO 87CM CROMADA|2000000022239|UN|0.0100|283.5000|0.0100|0.0000|2.0000
GAVETA ARAMADO 87CM INOX|2000000022246|UN|0.0100|520.0000|0.0100|0.0000|0.0000
CHUVEIRINHO|7896451800398|UN|1.8700|4.0000|3.7400|0.0000|8.0000
ABRAÇADEIRA S/FIM  13-16 (1/2X5/8)|1316|UN|0.4800|1.5000|0.9600|0.0000|-32.0000
ABRAÇADEIRA S/FIM  5/8X3/4|5834|UN|0.4800|1.5000|0.9600|0.0000|189.0000
ABRAÇADEIRA S/FIM  19-25  (1X1 1/2)|1925|UN|0.9500|2.3000|1.9000|0.0000|3.0000
ABRAÇADEIRA S/FIM  25-38 (1 1/2X2)|2538|UN|1.1900|2.5000|2.3800|0.0000|-19.0000
ABRAÇADEIRA S/FIM  38-51 (2X2)|3851|UN|1.3100|2.6500|2.6200|0.0000|-10.0000
PERFIL PUXADOR 528|2000000022314|UN|42.9600|73.0500|85.9200|0.0000|10.0000
CANTONEIRA 644|6443|UN|8.1300|16.3000|16.2600|0.0000|16.0000
PERFIL PUXADOR 055 - 15MM|55|UN|23.4000|46.8000|46.8000|0.0000|2.0000
GAVETA ESCORREDOR 57X15X45CM|2000000022345|UN|0.0100|216.4500|0.0100|0.0000|2.0000
FIO PARALELO 2.5MM 1 METRO|352|UN|1.9800|4.5000|3.4000|0.0000|15.0000
FIO 1.5MM METRO|376U|UN|0.4100|2.0000|0.8200|0.0000|-228.0000
FIO 1.5 C/100 METROS|376|UN|0.5200|102.0000|86.8800|0.0000|-2.0000
PERCEVEJOS C/100 UNID|7898200510114|UN|6.6400|13.5000|0.0100|0.0000|19.0000
DESEMPENADOR DE SOBREPOR|2000000023199|UN|0.0100|35.0000|0.0100|0.0000|-1.0000
LÂMPADA FLUORECENTE 25W/127V ASUS|7898506364701|UN|8.3200|16.9000|12.6000|0.0000|15.0000
ABRAÇADEIRA DE NYLON 4.8X500MM C/100 UNID. LOTUS|7898928798306|UN|19.4300|55.0000|18.4200|0.0000|5.0000
ABRAÇADEIRA DE NYLON 4.8X200MM PRETO UNID.|48200PU|UN|0.0800|0.4000|0.0100|0.0000|-12.0000
ABRAÇADEIRA DE NYLON 7.6X400MM BRANCA C/25 UNID. MEC-TRONIC|7899639231922|UN|8.7000|18.9000|21.2400|0.0000|0.0000
ABRAÇADEIRA DE NYLON 4.8X500MM UNID. LOTUS|48500PU|UN|0.1900|0.6000|0.2000|0.0000|-14.0000
PREGO C/CABEÇA 08X08 SACO C/ 100 PÇS|4180|UN|0.0100|3.4000|0.0100|0.0000|-58.0000
PREGO C/CABEÇA 10X10 SACO C/ 100 PÇS|7898338095477|UN|0.7200|3.5000|0.0100|0.0000|8.0000
PREGO C/CABEÇA 12X12 SACO C/ 100 PÇS RAYCO|7898338095484|UN|1.1100|4.0000|0.0100|0.0000|26.0000
PREGO S/CABEÇA 13X18 C/100 PÇS|4360|UN|0.0100|3.8000|0.0100|0.0000|-6.0000
PREGO C/CABEÇA 15X15 SACO C/ 100 PÇS RAYCO|7898338095491|UN|1.8400|4.9000|0.0100|0.0000|27.0000
PREGO C/CABEÇA 17X27 SACO C/ 100 PÇS RAYCO|7898338095514|UN|5.7000|11.9000|0.0100|0.0000|6.0000
ABRAÇADEIRA TIPO U3 - 75MM|4680|UN|0.5100|2.5500|1.0200|0.0000|69.0000
ABRAÇADEIRA TIPO U4 - 100MM|4690|UN|0.7300|3.6500|1.4600|0.0000|73.0000
ABRAÇADEIRA TIPO U2 - 50MM|467|UN|0.3600|1.8000|0.0100|0.0000|82.0000
ABRAÇADEIRA TIPO U1 - 40MM|46500|UN|0.2700|1.3500|0.5400|0.0000|29.0000
LÂMPADA FLUORECENTE 20W/127V|7898324237744|UN|7.2200|14.9000|15.3000|0.0000|20.0000
PREGO C/CABEÇA 08X08 SACO UNID.|2000000022550|UN|0.0100|0.0500|0.0100|0.0000|-182.0000
TRILHO DN50 SANEFA 2M MARCENEIRO|41502|UN|26.8100|46.9000|76.0200|0.0000|10.0000
LÂMPADA HALOGENA 42W|7898495149549|UN|1.8200|6.5000|6.5000|0.0000|-6.0000
FIO PARALELO 1.5MM METRO|351|UN|131.6300|3.5000|2.0200|0.0000|-64.0000
2 TOMADAS 20A  STYLUS|7898493991225|UN|4.9700|8.5000|9.9400|0.0000|0.0000
2 INTERRUPTORES + TOMADA 20A STYLUS|7898493992925|UN|6.9400|10.4500|13.8800|0.0000|17.0000
PLACA 4X2 C/ SAIDA DE FIO - DUNAS|7898017620822|UN|0.6600|3.5000|1.3200|0.0000|-18.0000
QUADRO DE DISTRIBUIÇÃO P/ 16/24 POLOS DE DISJUNTOR NEMA/DIN|3789854200715|UN|34.7000|69.9000|33.2200|0.0000|6.0000
QUADRO DE DISTRIBUIÇÃO P/ 12/16 POLOS DE DISJUNTOR NEMA/DIN|7898330671433|UN|21.8600|49.8500|49.8400|0.0000|9.0000
PINO PRENSA CABO 2P+TOMADA 10A|7898322643646|UN|2.8400|5.7000|5.6800|0.0000|-24.0000
PINO PRENSA CABO GIG BR 10A|7898493997876|UN|2.6200|5.2500|5.2400|0.0000|1.0000
PINO PRENSA CABO GIG BR 20A|7898493997791|UN|3.3300|6.7000|6.6600|0.0000|-3.0000
PINO ROBUSTO 2P BIP. BR 10A|7898493997616|UN|2.2600|4.5500|4.5200|0.0000|2.0000
EXTENSÃO C/ CABO PP CH 3 VIAS 10A 03M MEGATRON|7898017624189|UN|9.3700|22.9000|19.5200|0.0000|-4.0000
EXTENSÃO C/ CABO PP CH 3 VIAS 10A 05M ROMAZI|7898017624950|UN|15.8000|32.5000|31.7400|0.0000|2.0000
EXTENSÃO C/ CABO PP CH 3 VIAS 10A 10M ROMAZI|7898017624967|UN|9.5700|46.9000|37.7000|0.0000|6.0000
2 INTERRUPTORES PARALELO STYLUS|7898322640423|UN|6.5600|13.0000|13.1200|0.0000|-6.0000
ADAPTADOR P/CX D'AGUA  ROSCAVEL 1/2|201|UN|4.6800|9.4000|8.3000|0.0000|13.0000
ADAPTADOR P/CX D'AGUA  ROSCAVEL 3/4|200|UN|5.6500|11.3000|9.9800|0.0000|12.0000
BOIA CX DAGUAKRONA|7897801312035|UN|3.4100|8.9500|6.6400|0.0000|4.0000
CURVA 90° ESGOTO CURTO 100MM|602|UN|8.5300|17.9000|14.7200|0.0000|10.0000
CURVA 90° ESGOTO CURTO 040MM|599|UN|1.9000|4.5000|2.8200|0.0000|24.0000
CURVA 90° ESGOTO CURTO 050MM|600|UN|3.9500|7.9000|6.4000|0.0000|21.0000
CURVA 90° ESGOTO CURTO 075MM|601|UN|6.3600|12.7500|12.7200|0.0000|10.0000
DISCO CORTE AÇO 115X1,0 ALUMINIO|5903|UN|4.2400|8.5000|8.4800|0.0000|0.0000
DISCO CORTE AÇO 115X3,0 FERRO|7891345141083|UN|2.3400|4.4500|4.4200|10.0000|2.0000
DIVISOR PARA ANTENA COLETIVA 1X4|7897356540037|UN|2.8500|7.0000|6.9800|0.0000|1.0000
GESSO 1KG|7898222080022|UN|2.1700|4.5000|3.1600|0.0000|16.0000
LUVA DE CORRER ESGOTO 50MM|650|UN|3.1900|6.5000|6.1400|0.0000|-12.0000
TE REDUÇÃO ESGOTO 100X50MM|664|UN|4.9900|10.0000|9.1000|0.0000|7.0000
CORREDIÇA TELESCOPICA H45 65CM|2000000022857|UN|19.8400|32.8000|0.0100|0.0000|15.0000
CABIDEIRO OBLONGO C/ 2 METROS|6743|UN|7.9600|15.9000|15.9200|0.0000|-53.0000
CABIDEIRO REDONDO C/ 2 METROS|6771|UN|7.9600|15.9000|15.9200|0.0000|24.0000
PERFIL U 3/8 - 3 METROS|8081|UN|7.7100|15.5000|15.4200|0.0000|-15.0000
PERFIL PUXADOR GOLA TAMPINHA BRANCO 15MM|4077B|UN|28.7000|57.5000|9.0000|0.0000|-1.0000
PERFIL PARA PÉ DE MESA 2.1/2 COM 2 METROS|2000000022901|UN|62.2700|124.6000|124.5400|0.0000|5.0000
TAMPA PARA PÉ DE MESA DE MADEIRA|9600|UN|5.1700|10.3500|10.3400|0.0000|8.0000
TAMPA PARA PÉ DE MESA DE VIDRO|990|UN|5.5800|11.2000|11.1600|0.0000|7.0000
FIO INTERNET 305 C/MTS|2301|UN|0.5000|1.5000|1.0000|0.0000|0.0000
FIO BICOLOR 2X20 0,50MM 1 METRO|2000000022949|UN|0.4100|1.5000|0.7400|0.0000|8.0000
FIO BICOLOR 2X20 0,50MM C/100MTS|2000000022956|UN|37.3700|56.0000|74.7400|0.0000|2.0000
LÂMPADA GELADEIRA,MICROONDAS 15W|7898011978349|UN|2.0300|4.0000|3.3800|0.0000|25.0000
ABRAÇADEIRA S/FIM  16-19 (3/4X1)|1619|UN|0.4800|1.0000|0.9600|0.0000|24.0000
ABRAÇADEIRA TIPO U 1/2|4700|UN|0.1300|0.6500|0.2600|0.0000|10.0000
ABRAÇADEIRA TIPO U 3/4|471|UN|0.1400|0.8500|0.2800|0.0000|50.0000
ABRAÇADEIRA COPO 1/2|471|UN|0.6300|1.9000|1.2600|0.0000|35.0000
ABRAÇADEIRA COPO 3/4|472|UN|0.7000|2.2500|1.4000|0.0000|-7891960829751.0000
MANGUEIRA JARDIM SUPER VERDE 30M|7897094903545|UN|20.4900|41.0000|42.9400|0.0000|-3.0000
ABRAÇADEIRA DE NYLON 7.0X370MM C/50 UNID. RAYCO|7898338090199|UN|15.9300|34.9000|31.7000|0.0000|6.0000
ABRAÇADEIRA DE NYLON 7.0X370MM UNID.|37070|UN|0.0100|1.0000|0.0100|0.0000|0.0000
LÂMPADA FLUORECENTE 15W/127V KIAN|7898324237737|UN|6.2100|13.9000|10.6800|0.0000|46.0000
TARJETA FIO REDONDO 3'' 3F|7899105817179|UN|2.2000|6.5000|3.6400|0.0000|10.0000
FIXADOR DE PORTA UNIVERSAL|7899476924681|UN|7.4500|12.5000|14.9000|0.0000|0.0000
FECHADURA PARA PORTA DE CORRER BICO DE PAPAGAIO REDONDA|2000000023083|UN|39.0900|63.8000|78.1800|0.0000|9.0000
FECHADURA PARA PORTA DE CORRER BICO DE PAPAGAIO 4145 REDONDA|7899476915016|UN|47.3400|78.0000|78.1800|0.0000|6.0000
FECHADURA PARA PORTA PIVOTANTE ROLETA REDONDA|2000000023106|UN|44.5500|78.0000|73.5800|0.0000|9.0000
FECHADURA PARA PORTA PIVOTANTE ROLETA QUADRADA|7899476906069|UN|44.5500|78.0000|0.0100|0.0000|5.0000
ESCOVA DE AÇO 6 FILEIRAS LOTUS|6651|UN|2.9600|9.5000|9.3000|0.0000|2.0000
LÂMPADA FLUORECENTE 59W/127V 4U|7898495148702|UN|40.7500|81.5000|56.6000|0.0000|14.0000
LÂMPADA FLUORECENTE 45W/127V|7899433609088|UN|20.0600|45.9000|46.5000|0.0000|0.0000
LÂMPADA LED 09W|7898324005176|UN|5.2300|10.5000|19.3800|0.0000|38.0000
LÂMPADA LED 12W|7898324003127|UN|7.7400|15.7000|25.9400|0.0000|42.0000
LÂMPADA LED 15W|7899825506094|UN|8.5700|17.9000|0.0100|0.0000|13.0000
TINGIDOR UNIVERSAL CEDRO|7891567466117|UN|8.3900|12.6000|16.7800|0.0000|9.0000
TINGIDOR UNIVERSAL IMBUIA ESCURA|7891567466124|UN|8.3900|12.6000|16.7800|0.0000|2.0000
TINGIDOR UNIVERSAL MOGNO|7891567466148|UN|8.3900|12.8000|16.7800|0.0000|0.0000
EXTERMINADOR DE CUPIM 900ML|7891567595572|UN|14.7200|28.9000|20.7800|0.0000|15.0000
SAYERSTUCK BRANCA|7891567249710|UN|24.0700|48.1400|48.1400|0.0000|5.0000
TE SOLDAVEL 32MM|456|UN|1.4600|2.9500|2.9200|0.0000|24.0000
PARAFUSO P/ MDF 4.5X16 UNID.|4516U|UN|0.0100|0.2000|0.0100|0.0000|-1804.0000
ABRAÇADEIRA COPO 1''|473|UN|0.7100|2.5000|0.0100|0.0000|37.0000
ESPATULA 8CM ATLAS|7896380191611|UN|2.8900|7.5000|7.3800|0.0000|5.0000
ESPATULA 12CM ATLAS|7896380190799|UN|4.4500|9.5000|10.2600|0.0000|11.0000
KIT PARA PORTA DE CORRER TRILHO C/ 1.50 MTS APARENTE CROMADO|600150P|UN|145.9000|300.0000|291.8000|0.0000|0.0000
KIT MDF ALMASUPER|7898405960844|UN|15.5000|26.1000|34.8200|0.0000|6.0000
CONDUITE 1'' ROLO 1 METRO  KRONA|335|UN|41.0700|3.8000|0.0100|0.0000|-6.0000
ABRAÇADEIRA S/FIM  51-64 (2X2.1/2)|5164|UN|1.3500|3.0000|2.7000|0.0000|20.0000
PUXADOR SOFT OURO VELHO|986|UN|3.7200|7.5000|7.4400|0.0000|-16.0000
PERFIL PUXADOR COLEGATO INOX 15MM|4125I|UN|29.4500|62.5000|0.0100|0.0000|-21.0000
CORREDIÇA TELESCÓPICA POWERFER 45CM CAIXA|2000000023359|UN|0.0100|170.2000|0.0100|0.0000|67.0000
CORREDIÇA TELESCÓPICA POWERFER 40CM CAIXA|2000000023403|UN|0.0100|148.1000|0.0100|0.0000|36.0000
ESCADA 5 DEGRAUS BOTAFOGO|E5|UN|74.9400|132.0000|132.0600|0.0000|-2.0000
ESCADA 7 DEGRAUS BOTAFOGO|E7|UN|98.7700|185.0000|136.9200|0.0000|-1.0000
ESCADA 9 DEGRAUS BOTAFOGO|E9|UN|135.5900|246.0000|174.3900|0.0000|1.0000
ESCADA BANCO 3 DEGRAUS BOTAFOGO|EB3|UN|52.7000|87.5000|58.8900|0.0000|0.0000
VARAL SANFONADO 1 METRO|6040|UN|29.3800|58.9000|43.7800|0.0000|0.0000
VARAL DE CHÃO COM PÉ E ABAS 1 METRO|4640|UN|61.4700|119.9000|81.9000|0.0000|5.0000
RÉGUA DE PEDREIRO 3 METROS|2000000023489|UN|27.9500|45.6000|41.9200|0.0000|2.0000
ESCADA EXTENSIVA ALUMINIO 12X2 EM 1 BOTAFOGO|E122|UN|291.7800|698.0000|326.6200|0.0000|1.0000
SUPORTE PARA AR CONDICIONADO SPLIT 55CM|2000000023502|UN|36.0400|61.7500|54.0600|0.0000|1.0000
SUPORTE PARA AR CONDICIONADO SPLIT 40CM|2000000023519|UN|31.4400|53.9000|47.1600|0.0000|0.0000
SUPORTE PARA AR CONDICIONADO SPLIT 75CM|2000000023526|UN|42.6100|73.0000|63.9100|0.0000|1.0000
SUPORTE PARA AR CONDICIONADO 6.000/7.500BTUS|2000000023533|UN|18.7100|32.1000|28.0700|0.0000|0.0000
SUPORTE PARA AR CONDICIONADO 8.300/10.000BTUS|2000000023540|UN|20.7600|35.5500|31.1400|0.0000|-1.0000
SUPORTE PARA AR CONDICIONADO 10.000/21.000 BTUS|2000000023557|UN|24.1000|41.3500|36.1500|0.0000|1.0000
PARAFUSO PARA VASO B-10 UNID.|PV|UN|1.4500|2.9500|2.3800|0.0000|24.0000
TUBO EXTENSIVEL 0,9X1,03 MAXEB|7896741313324|UN|8.9000|17.2500|17.2200|0.0000|6.0000
TUBO EXTENSIVEL 1,2X1,33 MAXEB|7896741313348|UN|9.4700|22.9000|17.1600|0.0000|10.0000
VARÃO CORTINA 19MM 2.00 METROS|7898955076255|UN|8.3700|16.7500|14.8600|0.0000|-15.0000
VARÃO CORTINA 19MM 2.50 METROS|7898955076309|UN|10.0100|20.5000|17.7600|0.0000|13.0000
PROTETOR AURICULAR SILICONE VERDE 3M|7891040224975|UN|1.2000|4.5000|3.0400|0.0000|-5.0000
ABAFADOR DE RUIDOS BRASFORT|7898094330119|UN|7.0300|17.9000|15.0600|0.0000|2.0000
DISCO CORTE INOX 4 1/2X1MM RAYCO|7898338092438|UN|1.4800|3.9000|3.6400|0.0000|9.0000
CAIXA DE PASSAGEM INTERNA 10X10|7898330683221|UN|3.5600|13.9000|27.8000|0.0000|11.0000
DIVISOR PARA ANTENA COLETIVA 1X2|1428|UN|1.7400|5.5000|4.9000|0.0000|-1.0000
CONECTOR TRIP.LOUÇA FIO 10MM|7535|UN|1.8300|5.0000|4.1000|0.0000|9.0000
SERRA TICO TICO BIMETAL ENC. UNIF. MAD. BU38 CARTELA|7891265687203|UN|0.0100|52.0000|0.0100|0.0000|6.0000
SERRA TICO TICO BIM. ENC. MULTI BU218 STARRETT CARTELA|7891265687265|UN|17.5600|35.5000|0.0100|0.0000|5.0000
MANGUEIRA JARDIM SUPER VERDE 15 METROS PLASTIC|7897094903514|UN|10.2800|20.9000|0.0100|0.0000|-2.0000
MANGUEIRA JARDIM SUPER VERDE 10 METROS|7897094903507|UN|6.8500|15.9000|0.0100|0.0000|-5.0000
VARAL DE TETO 1 METRO|5038|UN|32.7800|53.5000|41.8800|0.0000|4.0000
VARAL DE TETO 1,20 METRO|5039|UN|36.3100|58.2000|46.4000|0.0000|3.0000
VARAL DE TETO 1,40 METRO|5040|UN|39.6000|69.9000|50.5900|0.0000|5.0000
ESCADA 8 DEGRAUS BOTAFOGO|E8|UN|104.6800|209.0000|155.6400|0.0000|-3.0000
PUXADOR SOFT CROMADO|987|UN|2.5800|7.5000|5.1600|0.0000|8.0000
PUXADOR SOFT ROSA|9833|UN|2.3500|7.5000|4.7000|0.0000|6.0000
PUXADOR SOFT AZUL|984|UN|2.3500|7.5000|4.7000|0.0000|20.0000
PUXADOR SOFT BRANCO|989|UN|2.7500|7.5000|5.5000|0.0000|8.0000
ESCORREDOR DE PRATO QUADRUS 77CM|479|UN|103.7900|207.6000|207.5800|0.0000|1.0000
KIT MONACO 5 PÇS PRETO|7898525685139|UN|16.8000|39.9500|36.1200|0.0000|-4.0000
KIT MONACO 5 PÇS BRANCO|55300|UN|18.6000|39.9500|36.1200|0.0000|0.0000
KIT MONACO 5 PÇS CRISTAL|7898525676489|UN|20.0000|39.9500|40.0000|0.0000|-3.0000
KIT MONACO 5 PÇS FUMÊ|7898525676670|UN|20.0000|39.9500|40.0000|0.0000|-2.0000
KIT MONACO 5 PÇS VERDE|7898525676687|UN|18.6000|39.9500|40.0000|0.0000|3.0000
ASSENTO SANITÁRIO FLEX UNIV. BRANCO|7897801308175|UN|12.1000|24.5000|17.9800|0.0000|2.0000
ASSENTO SANITÁRIO FLEX UNIV. BEGE|1592|UN|8.3600|18.0000|17.9800|0.0000|0.0000
ASSENTO SANITÁRIO FLEX UNIV. CINZA CLARO|7897801308199|UN|8.3600|24.5000|17.9800|0.0000|2.0000
ASSENTO SANITÁRIO FLEX UNIV. CARAMELO|7897801308182|UN|11.3000|24.5000|17.9800|0.0000|0.0000
ASSENTO SANITARIO SOFT CITRUS ROSA|3666|UN|11.2700|22.5500|22.5400|0.0000|0.0000
ASSENTO SANITARIO SOFT CITRUS AZUL|3670|UN|11.2700|22.5500|22.5400|0.0000|0.0000
ASSENTO SANITARIO SOFT CITRUS VERDE|3650|UN|11.2700|22.5500|22.5400|0.0000|1.0000
ASSENTO SANITARIO SOFT CITRUS LARANJA|3680|UN|11.2700|22.5500|22.5400|0.0000|0.0000
CAIXA DESCARGA 9L BRANCA METASUL|7899085400002|UN|14.0000|38.6000|28.0000|0.0000|1.0000
BOIA PARA CAIXA DE DESCARGA|7020|UN|2.4400|6.9000|4.8800|0.0000|7.0000
TRILHO PARA PORTA SANFONADA BRANCO|761|UN|3.2300|8.5000|6.4600|0.0000|2.0000
TRILHO PARA PORTA SANFONADA CINZA|763|UN|3.2300|8.5000|6.4600|0.0000|4.0000
TRILHO PARA PORTA SANFONADA BEGE|762|UN|3.2300|8.0000|6.4600|0.0000|4.0000
PORTA SANFONADA 60CM BRANCA|740|UN|38.3600|82.9000|81.1600|0.0000|-7.0000
PORTA SANFONADA 60CM CINZA CLARO|7420|UN|38.3600|82.9000|81.1600|0.0000|2.0000
PORTA SANFONADA 70CM CINZA CLARO|746|UN|44.7400|96.9000|91.2800|0.0000|0.0000
PORTA SANFONADA 80CM CINZA CLARO|750|UN|49.7400|86.8500|101.6400|0.0000|5.0000
PORTA SANFONADA 80CM BRANCO|748|UN|49.7400|86.8500|101.6400|0.0000|-4.0000
PORTA SANFONADA 70CM BRANCO|744|UN|44.7400|96.9000|91.2800|0.0000|2.0000
ESCADA 6 DEGRAUS BOTAFOGO|E6|UN|87.7200|155.0000|114.9000|0.0000|0.0000
SUPORTE DE PRATILEIRA 2 FUROS BRANCA MACIÇO C/ 25 UNID.|349B|UN|0.1800|9.0000|0.0100|0.0000|-184.0000
SUPORTE DE PRATILEIRA 2 FUROS ZINCADO REFORÇADO C/ 25 UNID.|349C|UN|0.0100|9.0000|0.0100|0.0000|-56.0000
SUPORTE DE PRATILEIRA 2 FUROS BRANCA MACIÇO UNID.|349BU|UN|0.0100|0.7000|0.0100|0.0000|-96.0000
SILTANO 40|7898901069447|UN|0.0100|25.0000|0.0100|0.0000|-4.0000
BATENTE DE PORTA BRANCO|7740|UN|2.6100|5.2500|4.1600|0.0000|15.0000
JOELHO 90 COM VISITA ESGOTO 100X50|622|UN|6.5600|13.4000|13.3800|0.0000|7.0000
JUNÇÃO REDUÇAO SIMPLES ESGOTO 100X50|639|UN|6.1000|12.2000|10.9800|0.0000|19.0000
ENGATE FLEXIVEL INOX 60CM|7898128473706|UN|7.8100|25.9000|22.1600|0.0000|-2.0000
ENGATE PLÁSTICO 60CM|744|UN|2.7900|9.9000|4.8200|0.0000|18.0000
ARAME DE SOLDA TUBO 25G FOXLUX|7898105771986|UN|3.1300|9.8000|4.4800|0.0000|0.0000
TERMINAL ISOL. GARFO TPF3 1.5 Á 2.5MM|7898427422542|UN|0.1700|0.5500|0.3400|0.0000|81.0000
TERMINAL ISOL. GARFO TPF3 4.0 Á 6.0MM|7898441385816|UN|0.2900|0.9000|0.5800|0.0000|84.0000
TERMINAL ISOL. OLHAL TP3 1.5 Á 2.5MM|7898427422597|UN|0.1600|0.5500|0.3200|0.0000|86.0000
TERMINAL PINO 4 A 6 10PÇS|7897119000228|UN|0.3400|15.0000|0.6800|0.0000|3.0000
TERMINAL ISOL. TPP 10-15 UNID.|2604|UN|0.5600|1.7000|1.1200|0.0000|60.0000
TERMINAL PINO 1.5 A 2.5 UNID.|1890|UN|0.1600|1.0000|0.3200|0.0000|50.0000
CINTA PERFURADA 17X10|1362978989395|UN|8.0300|16.1000|14.3400|0.0000|2.0000
ANEL DE VEDAÇÃO PARA VASO SANITARIO CENSI|7898128476943|UN|5.6600|12.0000|11.8000|0.0000|-1.0000
ADESIVO PVC COM PINCEL|7891960180054|UN|5.7600|11.5500|11.5200|0.0000|4.0000
DISJUNTOR DIN BIPOLAR 16 AMP|7891140379117|UN|21.8100|42.4000|43.6200|0.0000|1.0000
PONTEIRA 5/8''|52|UN|0.2800|2.0000|0.5600|0.0000|64.0000
ANTENA EXTERNA 16 ELEMENTOS|7899744034210|UN|19.1800|39.9000|47.7000|0.0000|2.0000
ANTENA EXTERNA 28 ELEMENTOS|4621|UN|16.9000|44.9000|73.3600|0.0000|12.0000
CONECTOR PERFURANTE CDP 70 INTELI|70|UN|4.4000|10.7500|7.9600|0.0000|-8.0000
CONECTOR PERFURANTE CDP 120-35 INTELI|12035|UN|13.8000|27.9000|14.0800|0.0000|4.0000
CAPACITOR 250 VCA 3 FIOS 4,0+6,0 10MF|7898609972896|UN|4.9800|11.8000|9.9600|0.0000|11.0000
CAPACITOR 250 VCA 2 FIOS 10MF|C210|UN|4.4600|8.9500|8.1800|0.0000|-2.0000
CAPACITOR 250 VCA 2 FIOS 12MF|C212|UN|4.8300|9.7000|9.6600|0.0000|-5.0000
NUMERO COLONIAL RESIDENCIAL 0|7898315312917|UN|1.5100|3.0000|1.7200|0.0000|4.0000
NUMERO COLONIAL RESIDENCIAL 1|7898315312924|UN|1.5000|3.0000|1.7200|0.0000|3.0000
NUMERO COLONIAL RESIDENCIAL 2|7898315312931|UN|0.8600|3.0000|1.7200|0.0000|-19.0000
NUMERO COLONIAL RESIDENCIAL 3|7898315312948|UN|0.8600|3.0000|1.7200|0.0000|-17.0000
NUMERO COLONIAL RESIDENCIAL 4|7898315312955|UN|0.8600|3.0000|1.7200|0.0000|-6.0000
NUMERO COLONIAL RESIDENCIAL 5|7898315312962|UN|0.8600|3.0000|1.7200|0.0000|-7.0000
NUMERO COLONIAL RESIDENCIAL 6 OU 9|7898315312979|UN|0.8600|3.0000|1.7200|0.0000|-7.0000
NUMERO COLONIAL RESIDENCIAL 7|7898315312986|UN|0.8600|3.0000|1.7200|0.0000|-4.0000
NUMERO COLONIAL RESIDENCIAL 8|7898315312993|UN|0.8600|3.0000|1.7200|0.0000|-10.0000
SILICONE BRANCO BASE D'AGUA 450GR COMUM|2000000024448|UN|0.0100|15.5000|0.0100|0.0000|-51.0000
CORREDIÇA TELESCÓPICA POWERFER 50CM CAIXA|2000000024455|UN|0.0100|233.7000|0.0100|0.0000|-2.0000
LÂMPADA HALOGENA 70W|7897752778065|UN|1.8200|6.8500|6.8400|0.0000|0.0000
LÂMPADA HALOGENA 105W|7897013572340|UN|2.0700|7.7500|7.7200|0.0000|2.0000
LÂMPADA ESPIRAL 15W|7898324239045|UN|8.3200|17.0000|11.3800|0.0000|9.0000
CAPACITOR 250 VCA 2 FIOS 15MF|C215|UN|5.4900|11.0000|10.6000|0.0000|-1.0000
CAIXA CORREIO ALUMINIO|397|UN|14.8500|24.3000|29.7000|0.0000|0.0000
TUBO EXTENSIVEL 1,05X1,18 MAXEB|7896741313331|UN|9.5000|19.0000|16.9400|0.0000|0.0000
RODA P/ CARRINHO DE FEIRA COMUM|1092|UN|1.3000|4.5000|2.5200|0.0000|-1.0000
VARÃO CORTINA 19MM 3.00 METROS|7898955076408|UN|11.0800|22.2000|22.1600|0.0000|-10.0000
