0106|VITRO ARCO ITAUBA 120X120|UN||66.777|20.00|301.00|502.00|1||500|0.00|0.00|0.00|0.00|502.00|4418.10.00|5.405|3.0000
0107|VITRO ARCO ITAUBA 140X120|UN||67.722|20.00|316.00|530.00|1||500|0.00|0.00|0.00|0.00|530.00|4418.10.00|5.405|3.0000
0108|JANELA VVA ARCO ITAUBA 120X120|UN||38.824|20.00|425.00|590.00|1||500|0.00|0.00|0.00|0.00|590.00|4418.10.00|5.405|5.0000
0109|JANELA VVA RETA ITAUBA 120X120|UN||50.588|20.00|425.00|640.00|1||500|0.00|0.00|0.00|0.00|590.00|4418.10.00|5.405|3.0000
0110|JANELA VVA RETA ITAUBA 140X120|UN||42.668|20.00|483.64|690.00|1||500|0.00|0.00|0.00|0.00|690.00|4418.10.00|5.405|7.0000
0111|PORTA VENEZIANA SALIGNA 70X2,10|UN||145.455|20.00|110.00|270.00|1||500|0.00|0.00|0.00|0.00|270.00|4418.20.00|5.405|0.0000
0112|PORTA VENEZIANA ITAUBA 60X2,10|UN||104.969|20.00|161.00|330.00|1||500|0.00|0.00|0.00|0.00|300.00|4418.20.00|5.405|-2.0000
0113|PORTA VENEZIANA ITAUBA 70X2,10|UN||140.000|20.00|145.00|348.00|1||500|0.00|0.00|0.00|0.00|348.00|4418.20.00|5.405|-2.0000
0114|PORTA CAIXILHO EUCALIPTO 60|UN||85.036|20.00|124.30|230.00|1||500|0.00|0.00|0.00|0.00|190.00|4418.20.00|5.405|10.0000
0115|PORTA CAIXILHO EUCALIPTO 70|UN||85.036|20.00|124.30|230.00|1||500|0.00|0.00|0.00|0.00|210.00|4418.20.00|5.405|9.0000
0116|PORTA CAIXILHO EUCALIPTO 80|UN||85.036|20.00|124.30|230.00|1||500|0.00|0.00|0.00|0.00|230.00|4418.20.00|5.405|9.0000
0117|PORTA VENEZIANA SALIGNA 50X2,10|UN||127.273|20.00|110.00|250.00|1||500|0.00|0.00|0.00|0.00|250.00|4418.20.00|5.405|-6.0000
0118|RESINADO MR 12 M/M / 220X110|CH||67.906|20.00|25.55|42.90|1||500|0.00|0.00|0.00|0.00|42.90|4412.99.00|5.405|213.0000
0120|TEXTURA GRAFIATO BRANCA|UN||37.500|20.00|40.00|55.00|1||102|0.00|0.00|0.00|0.00|55.00||5.102|0.0000
1300|MEIA CANA ANGELIM|ML||116.667|20.00|1.80|3.90|2||500|0.00|0.00|0.00|0.00|3.90|4407.99.90|5.102|294.1000
0124|FECHADURA TECK EXT OXI|UN||91.045|20.00|33.50|64.00|1||500|0.00|0.00|0.00|0.00|64.00|8301.40.00|5.405|-1.0000
0125|FECHADURA TECK INT OXI|UN||98.198|20.00|22.20|44.00|1||500|0.00|0.00|0.00|0.00|44.00|8301.40.00|5.405|0.0000
0126|FECHADURA TECK WC OXI|UN||98.198|20.00|22.20|44.00|1||500|0.00|0.00|0.00|0.00|44.00|8301.40.00|5.405|0.0000
0127|FECHADURA CLICK EXT OXI|UN||118.513|20.00|32.95|72.00|1||500|0.00|0.00|0.00|0.00|72.00|8301.40.00|5.405|0.0000
0128|FECHADURA CLICK INT OXI|UN||120.398|20.00|23.14|51.00|1||500|0.00|0.00|0.00|0.00|51.00|8301.40.00|5.405|0.0000
0129|FECHADURA CLICK WC OXI|UN||120.398|20.00|23.14|51.00|1||500|0.00|0.00|0.00|0.00|51.00|8301.40.00|5.405|1.0000
0130|FECHADURA EXATA II INT OXI|UN||138.095|20.00|31.50|75.00|1||500|0.00|0.00|0.00|0.00|75.00|8301.40.00|5.405|-1.0000
