  3707/5 - GABINETE UDINE GENOVA                              |0|424.5|466.95|509.4|424.5
  2177/7 - GALVOPRIMER 0,9L                                   |11|35.99|39.59|43.19|35.99
  2178/4 - GALVOPRIMER 3,6L                                   |       9- |113.19|124.35|135.51|113.19
  4912/2 - GAMBIARRA                                          |4|26.64|29.3|31.97|26.64
  6825/3 - GANCHO ADESIVO 1 PC PLAS/METAL                     |19|25.63|28.07|30.64|25.63
  6828/4 - GANCHO ADESIVO PLAST. 2PC                          |12|9.23|10.15|11.08|9.23
  6826/0 - GANCHO ADESIVO PLAST. 3PC                          |      23- |9.79|10.77|11.75|9.79
  7478/0 - GANCHO ADESIVO PLAST. 3PCS 1KG                     |5|14.98|16.4|17.9|14.98
  7939/6 - GANCHO ADESIVO PLAST. 4PCS                         |8|7.99|8.79|9.58|7.99
  6829/1 - GANCHO ADESIVO PLAST. 6PC                          |15|9.75|10.74|11.74|9.75
  2140/1 - GANCHO DE REDE CHUMBAR ZINC                        |       9- |8.1|8.91|9.72|8.1
  1011/5 - GANCHO P/ BUCHA 6                                  |     200- |0.4|0.44|0.48|0.4
  1012/2 - GANCHO P/ BUCHA 8                                  |389|0.64|0.71|0.76|0.64
  1220/1 - GANCHO P/BUCHA 10                                  |80|0.45|0.5|0.5|0.45
  4092/1 - GANCHO P/REDE SOBREPOR                             |132|8.8|9.72|10.56|8.8
   971/3 - GANCHO REDE PARAFUSAR ZINC                         |       6- |7|7.7|8.4|7
   144/1 - GANCHO ZINCADO                                     |0|0.28|0.31|0.3|0.28
  7693/7 - GANHO ADESIVO 2KG 1PC PLAST                        |       3- |7.5|8.25|9|7.5
  7823/8 - GARFO DUPLO PROFISSIONAL                           |4|49.9|54.89|59.88|49.9
  3717/4 - GARFO GAIOLA SR 23CM                               |35|6.07|6.63|7.3|6.07
  4942/9 - GARRA JACARE GRANDE PRETA                          |21|11.43|12.59|13.75|11.43
  4943/6 - GARRA JACARE GRANDE VERMELHA                       |22|11.43|12.59|13.75|11.43
  4433/2 - GARRA JACARE MEDIA PRETA                           |7|3.1|3.42|3.71|3.1
  4434/9 - GARRA JACARE MEDIA VERMELHA                        |10|3.1|3.42|3.71|3.1
  4436/3 - GARRA JACARE PEQ PRETA                             |      49- |2.5|2.75|3|2.5
  4435/6 - GARRA JACARE PEQ VERMELHA                          |       4- |2.5|2.75|3|2.5
  2276/7 - GARRA NEGATIVA ALUM 300A                           |8|27.58|30.34|33.1|27.58
  1307/9 - GARRA NEGATIVA ALUM. 500A                          |1|32.7|35.97|39.24|32.7
  7527/5 - GEL ULTRA LIMP                                     |       3- |15|16.5|18|15
  5187/3 - GESSO 1KG                                          |      93- |2.5|2.75|3|2.5
  3170/7 - GESSO 1KG ARGAMIL                                  |0|2.62|2.88|3.1|2.62
  7501/5 - GESSO COLA                                         |7|19.9|21.89|23.88|19.9
  6413/2 - GESSO RU BR 12,5 1,20X1,80                         |90|41.9|46.09|50.28|41.9
  4723/4 - GESSO ST BR 12,5 1,20X1,80                         |1044|29.9|32.89|35.88|29.9
  3349/7 - GIZ DE LINHA AZUL                                  |9|44.43|48.88|53.32|44.43
  1483/0 - GIZ DE LINHA VERMELHO                              |9|49.18|54.1|59.02|49.18
  1001/6 - GONZO 3/4                                          |96|3.7|4.07|4.44|3.7
   530/2 - GONZO 7/8                                          |157|5.5|6.04|6.6|5.5
   601/9 - GONZO DE FERRO 1''                                 |9|10.48|11.53|12.58|10.48
     9/3 - GONZO DE FERRO 1/2                                 |758|1.36|1.49|1.63|1.36
    12/3 - GONZO DE FERRO 3/8                                 |24|0.75|0.82|0.9|0.75
    14/7 - GONZO DE FERRO 5/8                                 |143|2.5|2.75|3|2.5
   451/0 - GRADE ABACAXI                                      |98|22.56|24.82|27.07|22.56
  1640/7 - GRADE ARABESCO                                     |0|15.99|17.59|19.2|15.99
   455/8 - GRADE BOMBER CURVA                                 |34|35.89|39.48|43.07|35.89
  1186/0 - GRADE BOMBER RETA                                  |54|29.9|32.89|35.88|29.9
   452/7 - GRADE FLOR DE LIZ                                  |43|23.81|26.19|28.57|23.81
   453/4 - GRADE FLOR DE LIZ 2 GRAUS                          |0|23.94|26.28|28.76|23.94
   721/4 - GRADE IMPERIAL INCLINADA                           |33|23.9|26.29|28.68|23.9
   454/1 - GRADE IMPERIAL RETA                                |0|21.74|23.91|26.09|21.74
  1641/4 - GRADE PARREIRA DE UVA                              |10|13.86|15.25|16.6|13.86
  3327/5 - GRAFITE SPRAY                                      |17|14.57|16.01|17.5|14.57
  7080/5 - GRAMPEADOR MANUAL 106 PREMIUM ROCAMA               |3|113.95|125.35|136.74|113.95
  2501/0 - GRAMPO BR FIXA FIO 1,5MM 1 PREGO                   |      41- |5.5|6.05|6.6|5.5
  2494/5 - GRAMPO CIRCULAR 6MM 1 PREGO 100PCS BR              |       6- |4.53|4.98|5.4|4.53
  1277/5 - GRAMPO P/ CERCAS                                   |1|14.63|16.09|17.56|14.63
   270/7 - GRAMPO PARA CERCA GALV                             |       1- |8.26|9.09|9.9|8.26
  4738/8 - GRAMPO PARA HASTE 1/2                              |10|3|3.3|3.6|3
  4540/7 - GRAMPO PARA HASTE 3/4                              |10|6.67|7.33|8|6.67
  5246/7 - GRAMPO RIFIX 1012 PREGO                            |15|3|3.3|3.6|3
  3321/3 - GRAMPO RIFIX 1416 PREGO                            |100|2.9|3.2|3.5|2.9
  5244/3 - GRAMPO RIFIX 1820 PREGO                            |18|3|3.3|3.6|3
  2520/1 - GRAMPO TIPO SARGENTO 300x80MM                      |0|36.8|40.48|44.2|36.8
  4805/7 - GRAMPO TIPO SARGENTO 500X80MM                      |6|88.85|97.74|106.62|88.85
  7399/8 - GRAMPOS 106/8 255GR                                |2|15.96|17.54|19.12|15.96
  7827/6 - GRAXA 1KG                                          |32|24.9|27.39|29.88|24.9
  7826/9 - GRAXA 500G                                         |16|19.9|21.89|23.88|19.9
  6952/6 - GRAXA AMARELA 200GR                                |      17- |10.11|11.16|12.15|10.11
  2033/6 - GRAXA AMARELA 400GR                                |       3- |18.02|19.73|21.62|18.02
   655/2 - GRAXA P CHASSIS                                    |0|8.3|9.13|10|8.3
  4459/2 - GRAXA USO GERAL 90GR                               |0|5.46|6.01|6.6|5.46
   456/5 - GRELHA 10 X100                                     |77|28.53|31.38|34.24|28.53
  1293/5 - GRELHA 10X100 ALUM.                                |14|49.9|54.89|59.88|49.9
   457/2 - GRELHA 15 X 100                                    |172|23.95|26.35|28.74|23.95
  1294/2 - GRELHA 15X100 ALUM.                                |4|59.73|65.7|71.67|59.73
  6135/3 - GRELHA 15X50 ECOLOGICO                             |0|33|36.3|39.6|33
   475/6 - GRELHA 20 X 100                                    |206|29.9|32.89|35.88|29.9
  1295/9 - GRELHA 20X100 ALUM.                                |35|71.04|78.49|85.07|71.04
  4737/1 - GRELHA 25 X 100                                    |1|99|108.9|118.8|99
  3080/9 - GRELHA C/CAIXA 15X15 INOX                          |21|16.9|18.59|20.28|16.9
  3079/3 - GRELHA C/CAIXA INOX 10X10                          |100|8.9|9.8|10.7|8.9
  2725/0 - GRELHA QUAD. BR100 TIGRE                           |26|3.16|3.47|3.8|3.16
  2724/3 - GRELHA QUAD. BR150 TIGRE                           |1|7.9|8.69|9.5|7.9
  6447/7 - GRELHA RED. 100MM ACO INOX C/ CAIXA 200B           |7|11.99|13.18|14.38|11.99
  6448/4 - GRELHA RED. 150MM ACO INOX C/ CAIXA 201B           |34|21.9|24.09|26.28|21.9
  1219/5 - GRELHAS 15X100X2                                   |1|45|49.5|54|45
  1959/0 - GRELHAS 20X100X2                                   |0|63.8|70.18|76.6|63.8
  7965/5 - GUARDA SOL CARIOCA                                 |8|87.89|87.89|95.88|87.89
  2409/9 - GUIA 28                                            |50|0.23|0.25|0.3|0.23
  1091/7 - GUIA DE BOBINA                                     |       3- |13.9|15.29|16.68|13.9
   862/4 - GUIA STANLEY                                       |       8- |119.9|131.89|143.88|119.9
  6689/1 - HAMMERITE BRILH                                    |2|99|108.9|118.8|99
  6687/7 - HAMMERITE BRILH AZUL                               |5|109.9|120.89|131.88|109.9
  6690/7 - HAMMERITE BRILH BRANCO                             |       2- |109.9|120.89|131.88|109.9
  7737/8 - HAMMERITE BRILH OURO 800ML                         |1|49.9|54.89|59.88|49.9
  6686/0 - HAMMERITE BRILH PRATA                              |7|109.9|120.89|131.88|109.9
  6691/4 - HAMMERITE BRILH PRETO                              |4|85.9|94.49|103.08|85.9
  6688/4 - HAMMERITE BRILH VERDE COLONIAL                     |0|85.9|94.49|103.08|85.9
  2542/3 - HASTE ADAPTADORA SDS 1/2 20                        |16|15.32|16.91|18.35|15.32
   423/7 - HASTE ALUM. 1/4 X 150 COMPL.                       |0|0.54|0.59|0.7|0.54
   424/4 - HASTE ALUM. 1/4 X 200 COMPL.                       |0|0.61|0.67|0.7|0.61
  3328/2 - HASTE ATERRAMENTO BXC 1/2 11MM 2M                  |8|17.15|18.85|20.6|17.15
  2766/3 - HASTE CHUVEIRO ELETRICO 1/2 BR                     |      81- |20|22|24|20
  6635/8 - HASTE CHUVEIRO ELETRICO 1/2 METAL                  |7|6.53|7.18|7.83|6.53
   426/8 - HASTE GALV. 1/4 X 150 COMPL.                       |1633|0.8|0.88|0.96|0.8
   427/5 - HASTE GALV. 1/4 X 200 COMPL.                       |2125|1|1.1|1.2|1
   428/2 - HASTE GALV. 1/4 X 250 COMPL.                       |1008|1.2|1.32|1.44|1.2
   425/1 - HASTE GALV. 1/4 X 300 COMPL.                       |0|0.7|0.75|0.8|0.7
  2901/8 - HASTE TERRA COBREADA 1/2X1,20M                     |       3- |16.54|18.19|19.84|16.54
  2850/9 - HASTE TERRA COBREADA 1/2X1,50                      |7|21.23|23.39|25.45|21.23
  4919/1 - HIDROMETRO 3X3/4X190 CP                            |0|199|218.9|238.8|199
  7056/0 - HIDROMETRO MAGNETICO 1/2                           |0|199|218.9|238|199
  5971/8 - HIDROPRIMER 18L                                    |0|114.65|126.8|138.19|114.65
  5846/9 - HIDROPRIMER 1L                                     |39|27.58|30.31|33.05|27.58
  5845/2 - HIDROPRIMER 3,6L                                   |22|34.74|38.04|41.34|34.74
  4496/7 - HP2016DZ FURADEIRA MAKITA                          |       1- |604.8|665.28|725.76|604.8
  7181/9 - HYDRONORTH ESM.SINT.ALTO BRI. 3,6L AMARELO         |3|56.8|62.48|68.16|56.8
  7182/6 - HYDRONORTH ESM.SINT.ALTO.BRI. 3,6L AZUL DEL R      |0|56.8|62.48|68.16|56.8
  7183/3 - HYDRONORTH ESM.SINT.ALTO.BRI. 3,6L BRANCO          |0|56.8|62.48|68.16|56.8
  7185/7 - HYDRONORTH ESM.SINT.ALTO.BRI. 3,6L VERDE           |4|56.8|62.48|68.16|56.8
  7184/0 - HYDRONORTH ESM.SINT.ALTO.BRI. 3,6L VERMELHO        |4|56.8|62.48|68.16|56.8
  3150/9 - IBERE MASSA PLASTICA 400 GR                        |18|13.83|15.25|16.74|13.83
  5871/1 - ILUMI 2 TOM.FIXA EMB.BIP.2P+T 10A PL4X2 STYLU      |114|10.2|11.22|12.24|10.2
  5872/8 - ILUMI 2TOM.FIXA EMB.BIP.2P+T 20A PL4X2 STYLUS      |      54- |10.37|11.41|12.4|10.37
  6275/6 - ILUMI 3 TOMADAS 10A 250V STYLUS                    |19|16.78|18.46|20.14|16.78
  6276/3 - ILUMI 3 TOMADAS 20A 250V STYLUS                    |11|18.5|20.35|22.2|18.5
  7533/6 - ILUMI CANALETA 10X10X2000 BR FITA DUPLA FACE       |158|5.1|5.61|6.15|5.1
  5880/3 - ILUMI CANALETA 20X10X2000 BR FITA DUPLA FACE       |223|6.5|7.14|7.8|6.5
  6277/0 - ILUMI CANALETA 40X16X2000 BR FITA DUPLA FACE       |30|17.9|19.69|21.48|17.9
  6700/3 - ILUMI CJ 1 INT SIMP+2 TOM 10A SLIM                 |42|17.02|18.8|20.49|17.02
  5862/9 - ILUMI CJ 1 INT.SIMP.+1 TOM.10A SLIM                |26|12.73|14.03|15.33|12.73
  5863/6 - ILUMI CJ 1 INT.SIMP.10A+1 TOM.20A SLIM             |23|12.87|14.16|15.44|12.87
  5856/8 - ILUMI CJ 1 TOM.10A SLIM                            |   1.150- |7.08|7.08|7.08|7.08
  5857/5 - ILUMI CJ 1 TOM.20A SLIM                            |      19- |9.18|10.1|11.02|9.18
  5858/2 - ILUMI CJ 1 TOM.TAMPA VERM 20A SLIM                 |992|9.26|10.16|11.14|9.26
  5864/3 - ILUMI CJ 2 INT.SIMP.+1 TOM.10A SLIM                |46|17.38|19.08|20.86|17.38
  5860/5 - ILUMI CJ 2 INT.SIMP.10A SLIM                       |      79- |10.87|11.96|13.05|10.87
  7146/8 - ILUMI CJ 2 TOM. FIXA SOB BIP 2P+T 10A 250V BR      |233|8.28|9.11|9.94|8.28
  6175/9 - ILUMI CJ 2 TOM.FIXA SOB.BIP. 2P+T 20A 250V BR      |3|14.73|16.17|17.69|14.73
  5865/0 - ILUMI CJ 2 TOMADAS 10A SLIM                        |      54- |14.47|15.92|17.37|14.47
  5866/7 - ILUMI CJ 2 TOMADAS 20A SLIM                        |29|15.35|16.83|18.4|15.35
  5861/2 - ILUMI CJ 3 INT.SIMP. 10A SLIM                      |1|13.48|14.8|16.2|13.48
  5867/4 - ILUMI CJ 3 TOMADAS 10A SLIM                        |14|17.15|18.87|20.58|17.15
  6766/9 - ILUMI CJ 3 TOMADAS 20A SLIM                        |7|23.33|25.67|28|23.33
  6701/0 - ILUMI CJ INT PARAL 10A SLIM                        |15|10.13|11.14|12.15|10.13
  7147/5 - ILUMI CJ INT.1 TC SIMP. SOB 6A 250V BR             |25|6.24|6.85|7.49|6.24
  5859/9 - ILUMI CJ INT.SIMP.10A SLIM                         |     122- |6.5|6.5|6.5|6.5
  6767/6 - ILUMI CJ TOM. TELEBRAS RJ11 SLIM                   |7|9.43|10.37|11.3|9.43
  6173/5 - ILUMI CJ TOM.FIXA SOB. BIP 2P+T 10A                |     159- |9.04|9.94|10.85|9.04
  6174/2 - ILUMI CJ TOM.FIXA SOB. BIP 2P+T 20A                |12|9.27|10.16|11.09|9.27
  7765/1 - ILUMI CON.VEN.ACI.LAM.INV.SENT.ROT.BIV. 300W       |22|38.98|42.9|46.82|38.98
  6579/5 - ILUMI EXT. C/CB PP RED. 3 VIAS 3M 20A 250V BR      |      10- |45.29|49.75|54.21|45.29
  6577/1 - ILUMI FEMEA BIPOLAR 2P+T BRANCO 10A 250V           |160|3.15|3.46|3.78|3.15
  6578/8 - ILUMI FEMEA BIPOLAR 2P+T BRANCO 20A 250V           |80|4.12|4.53|4.94|4.12
  7280/9 - ILUMI FILTRO DE LINHA ECON. C/5 TOM. BIV. PR       |7|30.12|33.16|36.2|30.12
  7279/3 - ILUMI FILTRO DE LINHA ECON.C/ 5 TOM. BIV. BR       |12|28.96|31.86|34.75|28.96
  6080/6 - ILUMI INT SIMPLES 10A 250V SLIM                    |41|7.08|7.08|7.08|7.08
  3691/7 - ILUMI INT. MEIO CORDAO SIMPLES (PERA) 6A           |21|5.56|6.14|6.71|5.56
  6727/0 - ILUMI INT.1 TC PARAL.6A 250V C/PL 4X2 STYLUS       |26|7.21|7.94|8.66|7.21
  5876/6 - ILUMI INT.1 TC SIMP+1 TOM.FIX EMB BIP.2P+T10A      |      52- |8.56|9.42|10.27|8.56
  5877/3 - ILUMI INT.1 TC SIMP.+1TOM.FIX EMB.BIP.2P+T20A      |14|9.36|10.3|11.23|9.36
  5868/1 - ILUMI INT.1 TC SIMPLES 6A PL4X2 STYLUS             |75|4.86|4.86|4.86|4.86
  5875/9 - ILUMI INT.2 TC SIMP.+1 TOM.FIXA EMB.BIP 2P+T       |1|12.42|13.66|14.9|12.42
  5873/5 - ILUMI INT.2 TC SIMPLES 6A PL4X2 STYLUS             |13|8.74|9.61|10.49|8.74
  5874/2 - ILUMI INT.3 TC SIMPLES 6A PL4X2 STYLUS             |6|11.98|13.18|14.38|11.98
  6084/4 - ILUMI MODULO CEGO SLIM                             |25|1.79|1.97|2.15|1.79
  6575/7 - ILUMI PINO PRENSA CB 2P+T BRANCO 10A 250V          |360|4.02|4.42|4.81|4.02
  6576/4 - ILUMI PINO PRENSA CB 2P+T BRANCO 20A 250V          |180|6.65|7.31|7.97|6.65
  6176/6 - ILUMI PL 4X2 CEGA C/SUPORTE SLIM                   |170|4.96|5.46|5.97|4.96
  6088/2 - ILUMI PL 4X2 CEGA SLIM                             |      99- |4.5|4.95|5.4|4.5
  5878/0 - ILUMI PL 4X2 CEGA STYLUS                           |      64- |1.49|1.64|1.79|1.49
  6077/6 - ILUMI PL 4X4 1+1 MODULO SEPAR SLIM                 |       3- |8.25|9.07|9.89|8.25
  6078/3 - ILUMI PL 4X4 2+2 MODULOS SEPAR SLIM                |4|8.25|9.07|9.89|8.25
  6079/0 - ILUMI PL 4X4 3+3 MODULOS JUNTOS SLIM               |12|8.65|9.52|10.38|8.65
  6089/9 - ILUMI PL 4X4 CEGA SLIM                             |20|9.08|10.02|10.9|9.08
  5879/7 - ILUMI PL 4X4 CEGA STYLUS                           |40|3.82|4.2|4.58|3.82
  7278/6 - ILUMI PL CEGA REDONDA 4 STYLUS                     |6|2.79|3.06|3.35|2.79
  7473/5 - ILUMI PULSADOR P/ CAMPAINHA 6A 250V C/PL 4X2       |10|7.18|7.9|8.62|7.18
  5870/4 - ILUMI TOM.FIXA EMB.BIP 2P+T 20A PL4X2 STYLUS       |29|7.38|8.11|8.83|7.38
  5869/8 - ILUMI TOM.FIXA EMB.BIP.2P+T 10A PL4X2 STYLUS       |       7- |4.68|4.68|4.68|4.68
  6081/3 - ILUMI TOMADA 10A 250V SLIM                         |33|10.25|11.26|12.33|10.25
  6082/0 - ILUMI TOMADA 20A 250V SLIM                         |13|6.61|7.27|7.92|6.61
  6087/5 - ILUMI TOMADA ANTENA DE TV SLIM                     |5|4|4.4|4.8|4
  6085/1 - ILUMI TOMADA DE REDE RJ45 8FIOS SLIM               |6|13.82|15.19|16.63|13.82
  6083/7 - ILUMI TOMADA TAMPA VERM 20A 250V                   |51|5.9|6.49|7.08|5.9
  6086/8 - ILUMI TOMADA TELEFONE RJ11 2FIOS SLIM              |15|10.07|11.12|12.11|10.07
  7301/1 - INJENT 1030 TORN LAV COZ/MESA 1/4V1/2 METAL        |11|99|108.9|118.8|99
  7302/8 - INJENT 1040 TORN LAV COZ/MESA 1/4V1/2 METAL        |3|129.9|142.89|155.88|129.9
  7887/0 - INJENT 1126 TORN ABS TANQ/PARE C31 BR              |10|13.9|15.29|16.68|13.9
  7886/3 - INJENT 1126 TORN ABS TANQ/PARE C31 CR              |6|15.9|17.49|19.08|15.9
  7443/8 - INJENT 1128 TORN ABS JARDIM C33 BRANCA             |10|14.9|16.39|17.88|14.9
  7442/1 - INJENT 1128 TORN ABS JARDIM C33 CR                 |       2- |15.9|17.49|19.08|15.9
  7563/3 - INJENT 1128 TORN ABS JARDIM C50 1/4 1/2 CR         |       2- |12.9|14.19|15.48|12.9
  7118/5 - INJENT 1158 TOR.PIA COZ/PAREDE C33 1/4V1/2 BR      |10|18.9|20.79|22.68|18.9
  7117/8 - INJENT 1158 TOR.PIA COZ/PAREDE C33 1/4V1/2 CR      |4|23.35|25.68|28.02|23.35
  7102/4 - INJENT 1158 TOR.PIA COZ/PAREDE C50 1/4V1/2 BR      |1|19.61|21.57|23.53|19.61
  7101/7 - INJENT 1158 TOR.PIA COZ/PAREDE C50 1/4V1/2 CR      |7|23.35|25.68|28.02|23.35
  7304/2 - INJENT 1167 TOR PIA COZ/PAR GOURMET C50 METAL      |26|119.9|131.89|143.88|119.9
  7555/8 - INJENT 1167 TOR/PIA COZ/PAR C.FLEX 1/4 1/2 BR      |1|155.88|155.88|155.88|155.88
  7556/5 - INJENT 1167 TOR/PIA COZ/PAR C.FLEX 1/4 1/2 CZ      |1|155.88|155.88|155.88|155.88
  7557/2 - INJENT 1167 TOR/PIA COZ/PAR C.FLEX 1/4 1/2 PR      |0|155.88|155.88|155.88|155.88
  7558/9 - INJENT 1167 TOR/PIA COZ/PAR C.FLEX 1/4 1/2 VM      |0|155.88|155.88|155.88|155.88
  7104/8 - INJENT 1167 TORN ABS B.ALTA C31 1/4V1/2 BR         |       6- |23.26|25.59|27.91|23.26
  7103/1 - INJENT 1167 TORN ABS B.ALTA C31 1/4V1/2 CR         |8|27.6|30.36|33.12|27.6
  7120/8 - INJENT 1167 TORN B ALTA MONOC 1/4V1/2 BR           |      10- |17.65|19.41|21.18|17.65
  7305/9 - INJENT 1168 TOR PIA COZ/MES GOURMET C50 METAL      |11|119.9|131.89|143.88|119.9
  7306/6 - INJENT 1194 TOR LAV/MESA C33 1/2DN15 CR METAL      |9|48.8|53.68|58.56|48.8
  7307/3 - INJENT 1194 TOR LAV/MESA C50 1/2DN15 CR METAL      |6|42.48|46.73|50.98|42.48
  7296/0 - INJENT 1194 TOR.ABS LAV/MES MON.1/4V1/2 B.BX       |19|13.99|15.38|16.78|13.99
  7297/7 - INJENT 1194 TOR.ABS LAV/MES MON.1/4V1/2 CR.BX      |22|16.59|18.24|19.9|16.59
  7106/2 - INJENT 1194 TORN ABS LAV/MESA C33 1/4V1/2 BR       |       4- |16.6|18.2|19.9|16.6
  7094/2 - INJENT 1194 TORN ABS LAV/MESA C50 1/4V1/2 BR       |15|18.9|20.79|22.68|18.9
  6978/6 - INJENT 1194 TORN ABS LAV/MESA C50 1/4V1/2 CR       |1|21.9|24.09|26.28|21.9
  6968/7 - INJENT 1194 TORN ABS LAV/MESA MONOC1/4V1/2 BR      |      21- |18.69|20.55|22.42|18.69
  6969/4 - INJENT 1194 TORN ABS LAV/MESA MONOC1/4V1/2 CR      |      10- |21.99|24.19|26.39|21.99
  7105/5 - INJENT 1194 TORN LAV/MESA C33 1/4V1/2 CR           |16|44.49|48.94|53.39|44.49
  7494/0 - INJENT 1194 TORN LAV/MESA C40 T CR 1/2 CR          |       5- |49.9|54.89|59.88|49.9
  7308/0 - INJENT 1194 TORN LAV/MESA CLASSIC CR METAL         |       2- |47.9|52.69|57.48|47.9
  6977/9 - INJENT 1197 TORN ABS PIA LAV/MESA AUT 1/2 CR       |1|58.71|64.76|70.45|58.71
  7722/4 - INJENT 1198 TORN ABS LAV/MESA C33 1/4V1/2 CR       |15|29.62|32.58|35.54|29.62
  6973/1 - INJENT 1198 TORN ABS LAV/MESA C50 1/4V1/2 BR       |9|23.26|25.59|27.91|23.26
  6972/4 - INJENT 1198 TORN ABS LAV/MESA C50 1/4V1/2 CR       |      11- |27.8|30.58|33.36|27.8
  6971/7 - INJENT 1198 TORN ABS LAV/MESA MONOC1/4V1/2 BR      |12|24.32|26.75|29.18|24.32
  6970/0 - INJENT 1198 TORN ABS LAV/MESA MONOC1/4V1/2 CR      |15|23.36|25.77|28.04|23.36
  7559/6 - INJENT 1201 TOR/PIA LAV/MES C.FLEX 1/4 1/2 BR      |1|155.88|155.88|155.88|155.88
  7560/2 - INJENT 1201 TOR/PIA LAV/MES C.FLEX 1/4 1/2 CZ      |2|155.88|155.88|155.88|155.88
  7561/9 - INJENT 1201 TOR/PIA LAV/MES C.FLEX 1/4 1/2 PR      |3|155.88|155.88|155.88|155.88
  7562/6 - INJENT 1201 TOR/PIA LAV/MES C.FLEX 1/4 1/2 VM      |3|155.88|155.88|155.88|155.88
  7309/7 - INJENT 1420 TOR MAQ. LAV LOUCA C33 CR METAL        |2|33.5|36.85|40.2|33.5
  7310/3 - INJENT 1420 TOR MAQ. LAV LOUCA C50 CR METAL        |3|33.5|36.85|40.2|33.5
  7311/0 - INJENT 1428 TOR TANQ/PAR MAQ.LAV C33 CR METAL      |15|45.9|50.49|55.08|45.9
  7312/7 - INJENT 1428 TOR TANQ/PAR MAQ.LAV C50 CR METAL      |2|39.9|43.89|47.88|39.9
  7298/4 - INJENT 1428 TORN ABS TAN/PAR MAQ LV C33 BR         |       2- |20|22|24|20
  7108/6 - INJENT 1428 TORN ABS TANQ/PAR MAQ.LAV C33 CR       |      11- |20.89|22.97|25.06|20.89
  7109/3 - INJENT 1428 TORN ABS TANQ/PAR MAQ.LAV C50 CR       |5|44.9|49.39|53.88|44.9
  7299/1 - INJENT 1428 TORN TAN/PAR MAQ. LV C50 BR            |5|18.3|20.13|21.96|18.3
  7110/9 - INJENT 1739 DUCHA HIGIE. C33 ABS GAT 1/2 CR        |12|69.9|76.89|83.88|69.9
  7313/4 - INJENT 1739 DUCHA HIGIENICA C33 1/2 CR METAL       |       3- |63.9|70.29|76.68|63.9
  6974/8 - INJENT 1739 DUCHA HIGIENICA C50 1/2 CR             |12|74.9|82.39|89.88|74.9
  7521/3 - INJENT 1739 DUCHA HIGIENICA C50 ABS 1/2 CR         |       3- |59.9|65.89|71.88|59.9
  7403/2 - INJENT 2159 ABS PURIFIC DE AG COZ/PAR C50 BR       |0|49.9|54.89|59.88|49.9
  7107/9 - INJENT 2159 ABS PURIFIC DE AG COZ/PAR C50 CR       |9|47.9|52.69|57.48|47.9
  6975/5 - INJENT 2167 PURIF.DE AGUA COZ/PAR C50 1/4 BR       |       8- |59.9|65.89|71.88|59.9
  6976/2 - INJENT 2167 PURIF.DE AGUA COZ/PAR C50 1/4 CR       |      18- |59.9|65.89|71.88|59.9
  7119/2 - INJENT 2167 PURIF.DE AGUA GOURMET C50 1/4 CR       |      25- |83.88|83.88|83.88|83.88
  6966/3 - INJENT PURIF.DE AGUA ABS PIA/PAREDE 1/4 BR         |10|40.99|44.94|49.13|40.99
  6967/0 - INJENT PURIF.DE AGUA ABS PIA/PAREDE 1/4 CR         |17|62.9|69.19|75.48|62.9
  7300/4 - INJENT VELA PARA FILTRO PRO SAUDE                  |1|14.58|16.04|17.5|14.58
  3844/7 - INJETOR P/BOMBA POCO ARTESIANO IO 15 6.6/7.8       |1|129.28|142.2|155.1|129.28
   265/3 - INT. PARALELO (CLARIS)                             |       1- |6.55|7.21|7.9|6.55
   237/0 - INT. PARALELO (LUNARE)                             |0|7.02|7.72|8.4|7.02
   252/3 - INT. SIMPLES (CLARIS)                              |       1- |5.07|5.58|6.1|5.07
   267/7 - INT. SIMPLES (LUNARE)                              |0|7.53|8.28|9|7.53
  7628/9 - INTERFONE RESIDENCIAL G3 127V GUEPAR               |3|109.9|120.89|131.88|109.9
  6622/8 - INTERN. CONECTOR COMPRESSAO RG6 DE ALTA            |70|4.38|4.81|5.25|4.38
  3177/6 - INTERN.1643 CONECTOR ROSC.59U                      |26|0.81|0.89|1|0.81
  3178/3 - INTERN.1650 EMENDA F C/ROSCA                       |45|1.68|1.85|1.97|1.68
  3175/2 - INTERN.1667 CONECTOR C/A RG59                      |30|0.81|0.89|1|0.81
  3165/3 - INTERN.2246 DIV.ANTENA 1E/2S                       |17|4.25|4.68|5.1|4.25
  3176/9 - INTERN.2253 DIV.ANTENA 1E/3S                       |1|5.35|5.89|6.4|5.35
  3174/5 - INTERN.2260 DIV.ANTENA 1E/4S                       |8|5.78|6.36|6.9|5.78
  3429/6 - INTERRUPTOR 1TS SOBR RED 10A 250V CZ               |       3- |4.2|4.61|5|4.2
  5363/1 - INTERRUPTOR 2 SIMPLES DIST 16A C/P EV FAME         |7|12.78|14.06|15.3|12.78
  5364/8 - INTERRUPTOR 3 SIMPLES 16A C/P EV FAME              |14|17.1|18.81|20.5|17.1
  3726/6 - INTERRUPTOR DR 40A BIPOLAR 30MA                    |3|121.45|133.6|145.7|121.45
  4232/1 - INTERRUPTOR PARALELO 10A 250V CLARIS               |      14- |7.94|8.73|9.5|7.94
  5362/4 - INTERRUPTOR PARALELO 16A C/P EV FAME               |5|7.85|8.64|9.4|7.85
   233/2 - INTERRUPTOR PARALELO C/PL 4X2                      |       1- |5.78|6.36|6.9|5.78
