  1293/5 - GRELHA 10X100 ALUM.                                |       6- |49.9|54.89|59.88|49.9|0|0
   457/2 - GRELHA 15 X 100                                    |108|23.95|26.35|28.74|23.95|0|0
  1294/2 - GRELHA 15X100 ALUM.                                |35|59.73|65.7|71.67|59.73|0|0
  6135/3 - GRELHA 15X50 ECOLOGICO                             |13|33|36.3|39.6|33|0|0
   475/6 - GRELHA 20 X 100                                    |      16- |29.9|32.89|35.88|29.9|0|0
  1295/9 - GRELHA 20X100 ALUM.                                |37|71.04|78.49|85.07|71.04|0|0
  4737/1 - GRELHA 25 X 100                                    |1|99|108.9|118.8|99|0|0
  3080/9 - GRELHA C/CAIXA 15X15 INOX                          |21|16.9|18.59|20.28|16.9|0|0
  3079/3 - GRELHA C/CAIXA INOX 10X10                          |82|8.9|9.8|10.7|8.9|0|0
  2725/0 - GRELHA QUAD. BR100 TIGRE                           |35|3.16|3.47|3.8|3.16|0|0
  2724/3 - GRELHA QUAD. BR150 TIGRE                           |6|7.9|8.69|9.5|7.9|0|0
  6447/7 - GRELHA RED. 100MM ACO INOX C/ CAIXA 200B           |       5- |11.99|13.18|14.38|11.99|0|0
  6448/4 - GRELHA RED. 150MM ACO INOX C/ CAIXA 201B           |16|21.9|24.09|26.28|21.9|0|0
  1219/5 - GRELHAS 15X100X2                                   |      93- |45|49.5|54|45|60|60
  1959/0 - GRELHAS 20X100X2                                   |0|63.8|70.18|76.6|63.8|76.04|76.04
  7965/5 - GUARDA SOL CARIOCA                                 |0|87.89|87.89|95.88|79.9|0|0
  2409/9 - GUIA 28                                            |50|0.23|0.25|0.3|0.23|0|0
  1091/7 - GUIA DE BOBINA                                     |       8- |13.9|15.29|16.68|13.9|0|0
   862/4 - GUIA STANLEY                                       |48|119.9|131.89|143.88|119.9|0|0
  6689/1 - HAMMERITE BRILH                                    |4|99|108.9|118.8|99|0|0
  6687/7 - HAMMERITE BRILH AZUL                               |10|109.9|120.89|131.88|109.9|0|0
  6690/7 - HAMMERITE BRILH BRANCO                             |       4- |109.9|120.89|131.88|109.9|0|0
  7737/8 - HAMMERITE BRILH OURO 800ML                         |0|49.9|54.89|59.88|49.9|0|0
  6686/0 - HAMMERITE BRILH PRATA                              |20|109.9|120.89|131.88|109.9|0|0
  6691/4 - HAMMERITE BRILH PRETO                              |10|85.9|94.49|103.08|85.9|0|0
  6688/4 - HAMMERITE BRILH VERDE COLONIAL                     |6|85.9|94.49|103.08|85.9|0|0
  2542/3 - HASTE ADAPTADORA SDS 1/2 20                        |15|15.32|16.91|18.35|15.32|0|0
   423/7 - HASTE ALUM. 1/4 X 150 COMPL.                       |0|0.54|0.59|0.7|0.54|0|0
   424/4 - HASTE ALUM. 1/4 X 200 COMPL.                       |0|0.61|0.67|0.7|0.61|0|0
  3328/2 - HASTE ATERRAMENTO BXC 1/2 11MM 2M                  |9|17.15|18.85|20.6|17.15|0|0
  2766/3 - HASTE CHUVEIRO ELETRICO 1/2 BR                     |      62- |20|22|24|20|0|0
  6635/8 - HASTE CHUVEIRO ELETRICO 1/2 METAL                  |15|6.53|7.18|7.83|6.53|0|0
   426/8 - HASTE GALV. 1/4 X 150 COMPL.                       |3172|0.8|0.88|0.96|0.8|0|0
   427/5 - HASTE GALV. 1/4 X 200 COMPL.                       |2496|1|1.1|1.2|1|0|0
   428/2 - HASTE GALV. 1/4 X 250 COMPL.                       |1748|1.2|1.32|1.44|1.2|0|0
   425/1 - HASTE GALV. 1/4 X 300 COMPL.                       |0|0.7|0.75|0.8|0.68|0|0
  2901/8 - HASTE TERRA COBREADA 1/2X1,20M                     |6|16.54|18.19|19.84|16.54|0|0
  2850/9 - HASTE TERRA COBREADA 1/2X1,50                      |17|21.23|23.39|25.45|21.23|0|0
  4919/1 - HIDROMETRO 3X3/4X190 CP                            |0|199|218.9|238.8|199|0|0
  7056/0 - HIDROMETRO MAGNETICO 1/2                           |0|199|218.9|238|199|0|0
  5971/8 - HIDROPRIMER 18L                                    |0|114.65|126.8|138.19|114.65|0|0
  5846/9 - HIDROPRIMER 1L                                     |30|27.58|30.31|33.05|27.58|0|0
  5845/2 - HIDROPRIMER 3,6L                                   |4|34.74|38.04|41.34|34.74|0|0
  4496/7 - HP2016DZ FURADEIRA MAKITA                          |0|604.8|665.28|725.76|604.8|0|0
  7181/9 - HYDRONORTH ESM.SINT.ALTO BRI. 3,6L AMARELO         |3|56.8|62.48|68.16|56.8|0|0
  7182/6 - HYDRONORTH ESM.SINT.ALTO.BRI. 3,6L AZUL DEL R      |1|56.8|62.48|68.16|56.8|0|0
  7183/3 - HYDRONORTH ESM.SINT.ALTO.BRI. 3,6L BRANCO          |1|56.8|62.48|68.16|56.8|0|0
  7185/7 - HYDRONORTH ESM.SINT.ALTO.BRI. 3,6L VERDE           |4|56.8|62.48|68.16|56.8|0|0
  7184/0 - HYDRONORTH ESM.SINT.ALTO.BRI. 3,6L VERMELHO        |4|56.8|62.48|68.16|56.8|0|0
  3150/9 - IBERE MASSA PLASTICA 400 GR                        |17|13.83|15.25|16.74|13.83|0|0
  5871/1 - ILUMI 2 TOM.FIXA EMB.BIP.2P+T 10A PL4X2 STYLU      |96|10.2|11.22|12.24|10.2|0|0
  5872/8 - ILUMI 2TOM.FIXA EMB.BIP.2P+T 20A PL4X2 STYLUS      |      15- |10.37|11.41|12.4|10.37|0|0
  6275/6 - ILUMI 3 TOMADAS 10A 250V STYLUS                    |24|16.78|18.46|20.14|16.78|0|0
  6276/3 - ILUMI 3 TOMADAS 20A 250V STYLUS                    |12|18.5|20.35|22.2|18.5|0|0
  7533/6 - ILUMI CANALETA 10X10X2000 BR FITA DUPLA FACE       |93|5.1|5.61|6.15|5.1|0|0
  5880/3 - ILUMI CANALETA 20X10X2000 BR FITA DUPLA FACE       |216|6.5|7.14|7.8|6.5|0|0
  6277/0 - ILUMI CANALETA 40X16X2000 BR FITA DUPLA FACE       |12|17.9|19.69|21.48|17.9|0|0
  6700/3 - ILUMI CJ 1 INT SIMP+2 TOM 10A SLIM                 |38|17.02|18.8|20.49|17.02|0|0
  5862/9 - ILUMI CJ 1 INT.SIMP.+1 TOM.10A SLIM                |      39- |12.73|14.03|15.33|12.73|0|0
  5863/6 - ILUMI CJ 1 INT.SIMP.10A+1 TOM.20A SLIM             |15|12.87|14.16|15.44|12.87|0|0
  5856/8 - ILUMI CJ 1 TOM.10A SLIM                            |     452- |7.08|7.08|7.08|5.9|0|0
  5857/5 - ILUMI CJ 1 TOM.20A SLIM                            |      48- |9.18|10.1|11.02|9.18|0|0
  5858/2 - ILUMI CJ 1 TOM.TAMPA VERM 20A SLIM                 |289|9.26|10.16|11.14|9.26|0|0
  5864/3 - ILUMI CJ 2 INT.SIMP.+1 TOM.10A SLIM                |17|17.38|19.08|20.86|17.38|0|0
  5860/5 - ILUMI CJ 2 INT.SIMP.10A SLIM                       |      58- |10.87|11.96|13.05|10.87|0|0
  7146/8 - ILUMI CJ 2 TOM. FIXA SOB BIP 2P+T 10A 250V BR      |103|8.28|9.11|9.94|8.28|0|0
  6175/9 - ILUMI CJ 2 TOM.FIXA SOB.BIP. 2P+T 20A 250V BR      |0|14.73|16.17|17.69|14.73|0|0
  5865/0 - ILUMI CJ 2 TOMADAS 10A SLIM                        |      30- |14.47|15.92|17.37|14.47|0|0
  5866/7 - ILUMI CJ 2 TOMADAS 20A SLIM                        |22|15.35|16.83|18.4|15.35|0|0
  5861/2 - ILUMI CJ 3 INT.SIMP. 10A SLIM                      |2|13.48|14.8|16.2|13.48|0|0
  5867/4 - ILUMI CJ 3 TOMADAS 10A SLIM                        |8|17.15|18.87|20.58|17.15|0|0
  6766/9 - ILUMI CJ 3 TOMADAS 20A SLIM                        |9|23.33|25.67|28|23.33|0|0
  6701/0 - ILUMI CJ INT PARAL 10A SLIM                        |36|10.13|11.14|12.15|10.13|0|0
  7147/5 - ILUMI CJ INT.1 TC SIMP. SOB 6A 250V BR             |13|6.24|6.85|7.49|6.24|0|0
  5859/9 - ILUMI CJ INT.SIMP.10A SLIM                         |     153- |6.5|6.5|6.5|5.4|0|0
  6767/6 - ILUMI CJ TOM. TELEBRAS RJ11 SLIM                   |0|9.43|10.37|11.3|9.43|0|0
  6173/5 - ILUMI CJ TOM.FIXA SOB. BIP 2P+T 10A                |      39- |9.04|9.94|10.85|9.04|0|0
  6174/2 - ILUMI CJ TOM.FIXA SOB. BIP 2P+T 20A                |       5- |9.27|10.16|11.09|9.27|0|0
  7765/1 - ILUMI CON.VEN.ACI.LAM.INV.SENT.ROT.BIV. 300W       |0|38.98|42.9|46.82|38.98|0|0
  6579/5 - ILUMI EXT. C/CB PP RED. 3 VIAS 3M 20A 250V BR      |       5- |45.29|49.75|54.21|45.29|0|0
  6577/1 - ILUMI FEMEA BIPOLAR 2P+T BRANCO 10A 250V           |160|3.15|3.46|3.78|3.15|0|0
  6578/8 - ILUMI FEMEA BIPOLAR 2P+T BRANCO 20A 250V           |80|4.12|4.53|4.94|4.12|0|0
  7280/9 - ILUMI FILTRO DE LINHA ECON. C/5 TOM. BIV. PR       |       2- |30.12|33.16|36.2|30.12|0|0
  7279/3 - ILUMI FILTRO DE LINHA ECON.C/ 5 TOM. BIV. BR       |9|28.96|31.86|34.75|28.96|0|0
  6080/6 - ILUMI INT SIMPLES 10A 250V SLIM                    |10|7.08|7.08|7.08|5.9|0|0
  3691/7 - ILUMI INT. MEIO CORDAO SIMPLES (PERA) 6A           |36|5.56|6.14|6.71|5.56|0|0
  6727/0 - ILUMI INT.1 TC PARAL.6A 250V C/PL 4X2 STYLUS       |18|7.21|7.94|8.66|7.21|0|0
  5876/6 - ILUMI INT.1 TC SIMP+1 TOM.FIX EMB BIP.2P+T10A      |      67- |8.56|9.42|10.27|8.56|0|0
  5877/3 - ILUMI INT.1 TC SIMP.+1TOM.FIX EMB.BIP.2P+T20A      |21|9.36|10.3|11.23|9.36|0|0
  5868/1 - ILUMI INT.1 TC SIMPLES 6A PL4X2 STYLUS             |50|4.86|4.86|4.86|4.06|0|0
  5875/9 - ILUMI INT.2 TC SIMP.+1 TOM.FIXA EMB.BIP 2P+T       |5|12.42|13.66|14.9|12.42|0|0
  5873/5 - ILUMI INT.2 TC SIMPLES 6A PL4X2 STYLUS             |0|8.74|9.61|10.49|8.74|0|0
  5874/2 - ILUMI INT.3 TC SIMPLES 6A PL4X2 STYLUS             |11|11.98|13.18|14.38|11.98|0|0
  6084/4 - ILUMI MODULO CEGO SLIM                             |       7- |1.79|1.97|2.15|1.79|0|0
  6575/7 - ILUMI PINO PRENSA CB 2P+T BRANCO 10A 250V          |360|4.02|4.42|4.81|4.02|0|0
  6576/4 - ILUMI PINO PRENSA CB 2P+T BRANCO 20A 250V          |180|6.65|7.31|7.97|6.65|0|0
  6176/6 - ILUMI PL 4X2 CEGA C/SUPORTE SLIM                   |100|4.96|5.46|5.97|4.96|0|0
  6088/2 - ILUMI PL 4X2 CEGA SLIM                             |      51- |4.5|4.95|5.4|4.5|0|0
  5878/0 - ILUMI PL 4X2 CEGA STYLUS                           |      27- |1.49|1.64|1.79|1.49|0|0
  6077/6 - ILUMI PL 4X4 1+1 MODULO SEPAR SLIM                 |      20- |8.25|9.07|9.89|8.25|0|0
  6078/3 - ILUMI PL 4X4 2+2 MODULOS SEPAR SLIM                |6|8.25|9.07|9.89|8.25|0|0
  6079/0 - ILUMI PL 4X4 3+3 MODULOS JUNTOS SLIM               |2|8.65|9.52|10.38|8.65|0|0
  6089/9 - ILUMI PL 4X4 CEGA SLIM                             |5|9.08|10.02|10.9|9.08|0|0
  5879/7 - ILUMI PL 4X4 CEGA STYLUS                           |23|3.82|4.2|4.58|3.82|0|0
  7278/6 - ILUMI PL CEGA REDONDA 4 STYLUS                     |18|2.79|3.06|3.35|2.79|0|0
  7473/5 - ILUMI PULSADOR P/ CAMPAINHA 6A 250V C/PL 4X2       |10|7.18|7.9|8.62|7.18|0|0
  5870/4 - ILUMI TOM.FIXA EMB.BIP 2P+T 20A PL4X2 STYLUS       |19|7.38|8.11|8.83|7.38|0|0
  5869/8 - ILUMI TOM.FIXA EMB.BIP.2P+T 10A PL4X2 STYLUS       |347|4.68|4.68|4.68|3.89|0|0
  6081/3 - ILUMI TOMADA 10A 250V SLIM                         |25|10.25|11.26|12.33|10.25|0|0
  6082/0 - ILUMI TOMADA 20A 250V SLIM                         |       2- |6.61|7.27|7.92|6.61|0|0
  6087/5 - ILUMI TOMADA ANTENA DE TV SLIM                     |       4- |4|4.4|4.8|4|0|0
  6085/1 - ILUMI TOMADA DE REDE RJ45 8FIOS SLIM               |0|13.82|15.19|16.63|13.82|0|0
  6083/7 - ILUMI TOMADA TAMPA VERM 20A 250V                   |54|5.9|6.49|7.08|5.9|0|0
  6086/8 - ILUMI TOMADA TELEFONE RJ11 2FIOS SLIM              |8|10.07|11.12|12.11|10.07|0|0
  7301/1 - INJENT 1030 TORN LAV COZ/MESA 1/4V1/2 METAL        |36|99|108.9|118.8|99|0|0
  7302/8 - INJENT 1040 TORN LAV COZ/MESA 1/4V1/2 METAL        |5|129.9|142.89|155.88|129.9|0|0
  7887/0 - INJENT 1126 TORN ABS TANQ/PARE C31 BR              |0|13.9|15.29|16.68|13.9|0|0
  7886/3 - INJENT 1126 TORN ABS TANQ/PARE C31 CR              |0|15.9|17.49|19.08|15.9|0|0
  7443/8 - INJENT 1128 TORN ABS JARDIM C33 BRANCA             |15|14.9|16.39|17.88|14.9|0|0
  7442/1 - INJENT 1128 TORN ABS JARDIM C33 CR                 |14|15.9|17.49|19.08|15.9|0|0
  7563/3 - INJENT 1128 TORN ABS JARDIM C50 1/4 1/2 CR         |0|12.9|14.19|15.48|12.9|0|0
  7118/5 - INJENT 1158 TOR.PIA COZ/PAREDE C33 1/4V1/2 BR      |11|18.9|20.79|22.68|18.9|0|0
  7117/8 - INJENT 1158 TOR.PIA COZ/PAREDE C33 1/4V1/2 CR      |5|23.35|25.68|28.02|23.35|0|0
  7102/4 - INJENT 1158 TOR.PIA COZ/PAREDE C50 1/4V1/2 BR      |       5- |19.61|21.57|23.53|19.61|0|0
  7101/7 - INJENT 1158 TOR.PIA COZ/PAREDE C50 1/4V1/2 CR      |7|23.35|25.68|28.02|23.35|0|0
  7304/2 - INJENT 1167 TOR PIA COZ/PAR GOURMET C50 METAL      |9|119.9|131.89|143.88|119.9|0|0
  7555/8 - INJENT 1167 TOR/PIA COZ/PAR C.FLEX 1/4 1/2 BR      |1|155.88|155.88|155.88|129.9|0|0
  7556/5 - INJENT 1167 TOR/PIA COZ/PAR C.FLEX 1/4 1/2 CZ      |2|155.88|155.88|155.88|129.9|0|0
  7557/2 - INJENT 1167 TOR/PIA COZ/PAR C.FLEX 1/4 1/2 PR      |1|155.88|155.88|155.88|129.9|0|0
  7558/9 - INJENT 1167 TOR/PIA COZ/PAR C.FLEX 1/4 1/2 VM      |2|155.88|155.88|155.88|129.9|0|0
  7104/8 - INJENT 1167 TORN ABS B.ALTA C31 1/4V1/2 BR         |       4- |23.26|25.59|27.91|23.26|0|0
  7103/1 - INJENT 1167 TORN ABS B.ALTA C31 1/4V1/2 CR         |17|27.6|30.36|33.12|27.6|0|0
  7120/8 - INJENT 1167 TORN B ALTA MONOC 1/4V1/2 BR           |5|17.65|19.41|21.18|17.65|0|0
  7305/9 - INJENT 1168 TOR PIA COZ/MES GOURMET C50 METAL      |4|119.9|131.89|143.88|119.9|0|0
  7306/6 - INJENT 1194 TOR LAV/MESA C33 1/2DN15 CR METAL      |0|48.8|53.68|58.56|48.8|0|0
  7307/3 - INJENT 1194 TOR LAV/MESA C50 1/2DN15 CR METAL      |6|42.48|46.73|50.98|42.48|0|0
  7296/0 - INJENT 1194 TOR.ABS LAV/MES MON.1/4V1/2 B.BX       |20|13.99|15.38|16.78|13.99|0|0
  7297/7 - INJENT 1194 TOR.ABS LAV/MES MON.1/4V1/2 CR.BX      |32|16.59|18.24|19.9|16.59|0|0
  7106/2 - INJENT 1194 TORN ABS LAV/MESA C33 1/4V1/2 BR       |8|16.6|18.2|19.9|16.6|0|0
  7094/2 - INJENT 1194 TORN ABS LAV/MESA C50 1/4V1/2 BR       |13|18.9|20.79|22.68|18.9|0|0
  6978/6 - INJENT 1194 TORN ABS LAV/MESA C50 1/4V1/2 CR       |2|21.9|24.09|26.28|21.9|0|0
  6968/7 - INJENT 1194 TORN ABS LAV/MESA MONOC1/4V1/2 BR      |      16- |18.69|20.55|22.42|18.69|0|0
  6969/4 - INJENT 1194 TORN ABS LAV/MESA MONOC1/4V1/2 CR      |       7- |21.99|24.19|26.39|21.99|0|0
  7105/5 - INJENT 1194 TORN LAV/MESA C33 1/4V1/2 CR           |5|44.49|48.94|53.39|44.49|0|0
  7494/0 - INJENT 1194 TORN LAV/MESA C40 T CR 1/2 CR          |0|49.9|54.89|59.88|49.9|0|0
  7308/0 - INJENT 1194 TORN LAV/MESA CLASSIC CR METAL         |       2- |47.9|52.69|57.48|47.9|0|0
  6977/9 - INJENT 1197 TORN ABS PIA LAV/MESA AUT 1/2 CR       |5|58.71|64.76|70.45|58.71|0|0
  7722/4 - INJENT 1198 TORN ABS LAV/MESA C33 1/4V1/2 CR       |0|29.62|32.58|35.54|29.62|0|0
  6973/1 - INJENT 1198 TORN ABS LAV/MESA C50 1/4V1/2 BR       |       1- |23.26|25.59|27.91|23.26|0|0
  6972/4 - INJENT 1198 TORN ABS LAV/MESA C50 1/4V1/2 CR       |13|27.8|30.58|33.36|27.8|0|0
  6971/7 - INJENT 1198 TORN ABS LAV/MESA MONOC1/4V1/2 BR      |9|24.32|26.75|29.18|24.32|0|0
  6970/0 - INJENT 1198 TORN ABS LAV/MESA MONOC1/4V1/2 CR      |14|23.36|25.77|28.04|23.36|0|0
  7559/6 - INJENT 1201 TOR/PIA LAV/MES C.FLEX 1/4 1/2 BR      |2|155.88|155.88|155.88|129.9|0|0
  7560/2 - INJENT 1201 TOR/PIA LAV/MES C.FLEX 1/4 1/2 CZ      |0|155.88|155.88|155.88|129.9|0|0
  7561/9 - INJENT 1201 TOR/PIA LAV/MES C.FLEX 1/4 1/2 PR      |2|155.88|155.88|155.88|129.9|0|0
  7562/6 - INJENT 1201 TOR/PIA LAV/MES C.FLEX 1/4 1/2 VM      |2|155.88|155.88|155.88|129.9|0|0
  7309/7 - INJENT 1420 TOR MAQ. LAV LOUCA C33 CR METAL        |3|33.5|36.85|40.2|33.5|0|0
  7310/3 - INJENT 1420 TOR MAQ. LAV LOUCA C50 CR METAL        |1|33.5|36.85|40.2|33.5|0|0
  7311/0 - INJENT 1428 TOR TANQ/PAR MAQ.LAV C33 CR METAL      |8|45.9|50.49|55.08|45.9|0|0
  7312/7 - INJENT 1428 TOR TANQ/PAR MAQ.LAV C50 CR METAL      |0|39.9|43.89|47.88|39.9|0|0
  7298/4 - INJENT 1428 TORN ABS TAN/PAR MAQ LV C33 BR         |5|20|22|24|20|0|0
  7108/6 - INJENT 1428 TORN ABS TANQ/PAR MAQ.LAV C33 CR       |      10- |20.89|22.97|25.06|20.89|0|0
  7109/3 - INJENT 1428 TORN ABS TANQ/PAR MAQ.LAV C50 CR       |8|44.9|49.39|53.88|44.9|0|0
  7299/1 - INJENT 1428 TORN TAN/PAR MAQ. LV C50 BR            |9|18.3|20.13|21.96|18.3|0|0
  7110/9 - INJENT 1739 DUCHA HIGIE. C33 ABS GAT 1/2 CR        |      19- |69.9|76.89|83.88|69.9|0|0
  7313/4 - INJENT 1739 DUCHA HIGIENICA C33 1/2 CR METAL       |1|63.9|70.29|76.68|63.9|0|0
  6974/8 - INJENT 1739 DUCHA HIGIENICA C50 1/2 CR             |19|74.9|82.39|89.88|74.9|0|0
  7521/3 - INJENT 1739 DUCHA HIGIENICA C50 ABS 1/2 CR         |       1- |59.9|65.89|71.88|59.9|0|0
  7403/2 - INJENT 2159 ABS PURIFIC DE AG COZ/PAR C50 BR       |6|49.9|54.89|59.88|49.9|0|0
  7107/9 - INJENT 2159 ABS PURIFIC DE AG COZ/PAR C50 CR       |13|47.9|52.69|57.48|47.9|0|0
  6975/5 - INJENT 2167 PURIF.DE AGUA COZ/PAR C50 1/4 BR       |14|59.9|65.89|71.88|59.9|0|0
  6976/2 - INJENT 2167 PURIF.DE AGUA COZ/PAR C50 1/4 CR       |5|59.9|65.89|71.88|59.9|0|0
  7119/2 - INJENT 2167 PURIF.DE AGUA GOURMET C50 1/4 CR       |7|83.88|83.88|83.88|69.9|0|0
  6966/3 - INJENT PURIF.DE AGUA ABS PIA/PAREDE 1/4 BR         |10|40.99|44.94|49.13|40.99|0|0
  6967/0 - INJENT PURIF.DE AGUA ABS PIA/PAREDE 1/4 CR         |5|62.9|69.19|75.48|62.9|0|0
  7300/4 - INJENT VELA PARA FILTRO PRO SAUDE                  |5|14.58|16.04|17.5|14.58|0|0
  3844/7 - INJETOR P/BOMBA POCO ARTESIANO IO 15 6.6/7.8       |2|129.28|142.2|155.1|129.28|0|0
   265/3 - INT. PARALELO (CLARIS)                             |     684- |6.55|7.21|7.9|6.55|0|0
   237/0 - INT. PARALELO (LUNARE)                             |       1- |7.02|7.72|8.4|7.02|0|0
   252/3 - INT. SIMPLES (CLARIS)                              |       1- |5.07|5.58|6.1|5.07|0|0
   267/7 - INT. SIMPLES (LUNARE)                              |0|7.53|8.28|9|7.53|0|0
  7628/9 - INTERFONE RESIDENCIAL G3 127V GUEPAR               |1|109.9|120.89|131.88|109.9|0|0
  6622/8 - INTERN. CONECTOR COMPRESSAO RG6 DE ALTA            |70|4.38|4.81|5.25|4.38|0|0
  3177/6 - INTERN.1643 CONECTOR ROSC.59U                      |30|0.81|0.89|1|0.81|0|0
  3178/3 - INTERN.1650 EMENDA F C/ROSCA                       |26|1.68|1.85|1.97|1.68|0|0
  3175/2 - INTERN.1667 CONECTOR C/A RG59                      |30|0.81|0.89|1|0.81|0|0
  3165/3 - INTERN.2246 DIV.ANTENA 1E/2S                       |18|4.25|4.68|5.1|4.25|0|0
  3176/9 - INTERN.2253 DIV.ANTENA 1E/3S                       |1|5.35|5.89|6.4|5.35|0|0
  3174/5 - INTERN.2260 DIV.ANTENA 1E/4S                       |10|5.78|6.36|6.9|5.78|0|0
  3429/6 - INTERRUPTOR 1TS SOBR RED 10A 250V CZ               |       3- |4.2|4.61|5|4.2|0|0
  5363/1 - INTERRUPTOR 2 SIMPLES DIST 16A C/P EV FAME         |7|12.78|14.06|15.3|12.78|0|0
  5364/8 - INTERRUPTOR 3 SIMPLES 16A C/P EV FAME              |14|17.1|18.81|20.5|17.1|0|0
  3726/6 - INTERRUPTOR DR 40A BIPOLAR 30MA                    |3|121.45|133.6|145.7|121.45|0|0
  4232/1 - INTERRUPTOR PARALELO 10A 250V CLARIS               |      13- |7.94|8.73|9.5|7.94|0|0
  5362/4 - INTERRUPTOR PARALELO 16A C/P EV FAME               |5|7.85|8.64|9.4|7.85|0|0
   233/2 - INTERRUPTOR PARALELO C/PL 4X2                      |       1- |5.78|6.36|6.9|5.78|5.78|5.78
  2137/1 - INTERRUPTOR SIMP+INTER PARAL+TOM 20A               |9|16.05|17.66|19.3|16.05|18.88|18.88
  5361/7 - INTERRUPTOR SIMPLES 16A C/P EV FAME                |5|6.35|6.99|7.6|6.35|0|0
   232/5 - INTERRUPTOR SIMPLES C/PL CLARIS                    |      23- |5.6|6.16|6.7|5.6|0|0
  5371/6 - INTERRUPTOR SIMPLES TOM PAD 2P+T 20A EV FAME       |8|11.01|12.11|13.2|11.01|0|0
  5370/9 - INTERRUPTOR SIMPLES TOM.PAD.2P+T 10A EV FAME       |6|11.02|12.11|13.2|11.02|0|0
  4025/9 - INTERRUPTOR SISTEMAX                               |8|11.02|12.12|13.2|11.02|0|0
  2998/8 - INTERRUPTOR SOBREP 6A CZ-LUMI SOBR REDONDA         |3|3.32|3.66|4|3.32|0|0
  4026/6 - INTERRUPTOR+TOMADA SISTEMAX                        |7|10.26|11.29|12.3|10.26|0|0
  3207/0 - ISOLADOR OLHAL C/PINO GALV                         |      13- |5.93|6.53|7.12|5.93|0|0
  4856/9 - ISOPOR PARA TELHA SANDUICHE  40/980-30 2 METR      |       9- |37.6|41.36|45.12|37.6|0|0
  1168/6 - JANELA 2 FOLHAS 1 FIXA 1000X1000 BRI               |55|190.77|209.27|228.9|190.77|0|0
  1169/3 - JANELA 2 FOLHAS 1 FIXA 1000X1500 BRI               |0|267.59|294.35|321.1|267.59|0|0
  4121/8 - JANELA 2 FOLHAS 1 FIXA 1200X1000 BRI               |5|199.9|219.89|239.9|199.9|0|0
  1170/9 - JANELA 2 FOLHAS 1 FIXA 1200X1500 BRI               |0|299.28|329.21|359.1|299.28|0|0
  1174/7 - JANELA 4 FOLHAS 1000X1000 BRI                      |0|229.51|252.46|275.4|229.51|0|0
  1175/4 - JANELA 4 FOLHAS 1000X1500 BRI                      |0|281.3|309.43|337.6|281.3|0|0
  1176/1 - JANELA 4 FOLHAS 1200X1200 BRI                      |0|299.42|329.36|359.3|299.42|0|0
   846/4 - JANELA BERLIM RETA 1,00 X 1,00                     |4|212.8|234.08|255.4|212.8|0|0
   847/1 - JANELA BERLIM RETA 1,00 X 1,20                     |2|194.19|213.21|233|194.19|0|0
   848/8 - JANELA BERLIM RETA 1,20 X 1,20                     |8|227.48|249.76|273|227.48|0|0
   849/5 - JANELA BERLIM RETA 1,20 X 1,50                     |      51- |289.6|318.56|347.5|289.6|0|0
  1249/2 - JANELA BR FRANCE DE CORRER S/BASC. S/GR. 1,00      |0|144.48|158.93|173.4|144.48|0|0
  1251/5 - JANELA BR FRANCE DE CORRER S/BASC. S/GR. 1,20      |0|177.5|195.25|213|177.5|0|0
  1250/8 - JANELA BR FRANCE DE CORRER S/BASC. S/GR.1,00X      |0|156.87|172.56|188.2|156.87|0|0
  1245/4 - JANELA BR FRANCE RETA GR. EXTENSA 1,00X1,00        |      59- |212.8|234.08|255.4|212.8|0|0
  1246/1 - JANELA BR FRANCE RETA GR. EXTENSA 1,00X1,20        |15|232|255.2|278.4|232|0|0
  1247/8 - JANELA BR FRANCE RETA GR. EXTENSA 1,20X1,20        |3|240.74|264.81|288.9|240.74|0|0
  1248/5 - JANELA BR FRANCE RETA GR. EXTENSA 1,20X1,50        |0|289.6|318.56|347.5|289.6|0|0
  1261/4 - JANELA BR MADRI CORRER GR. EXTENSA 1,00X1,00       |2|186|204.6|223.2|186|248.32|248.32
  2143/2 - JANELA BR MADRI CORRER GR. EXTENSA 1,00X1,20       |7|202.65|222.92|243.2|202.65|0|0
  1263/8 - JANELA BR MADRI CORRER GR. EXTENSA 1,20X1,20       |10|240.74|264.81|288.9|240.74|0|0
  1264/5 - JANELA BR MADRI CORRER GR. EXTENSA 1,20X1,50       |2|294|323.75|352.8|294|0|0
  1255/3 - JANELA BR MODERNA VD QUADR. S/GR 1,00X1,00         |12|212.8|234.08|255.4|212.8|0|0
  1256/0 - JANELA BR MODERNA VD QUADR. S/GR 1,00X1,20         |1|232|255.2|278.4|232|0|0
  1257/7 - JANELA BR MODERNA VD QUADR. S/GR. 1,20X1,20        |57|244.82|268.98|293.8|244.82|0|0
  1258/4 - JANELA BR MODERNA VD QUADR. S/GR. 1,20X1,50        |16|289.6|318.56|347.5|289.6|0|0
  2282/8 - JANELA BR MODERNA VD RETO S/ GR 1,20X1,50          |8|209.52|230.47|251.4|209.52|0|0
  3830/0 - JANELA BR VENENSE 1,00X1,00                        |2|115.5|126.7|138.6|115.5|0|0
  3831/7 - JANELA BR VENENSE 1,00X1,20                        |2|127.05|139.37|152.5|127.05|0|0
  3832/4 - JANELA BR VENENSE 1,20X1,20                        |2|140.25|153.85|168.3|140.25|0|0
  3833/1 - JANELA BR VENENSE 1,20X1,50                        |4|153.45|169.26|184.1|153.45|0|0
